,tweet,clean_tweet,hastags,attherate,urls,emojis,label
0,"Line of Treatment for Covid-19 Hydroquinone  Ivermectin  Zincovit  Celine (Vit.C)  Paracetamol Doxy  Antibody cocktail  Dexamethasone Azithromycin  Remdesivir Frapivir  Oxygen  Get vaccinated,  prevent all above",treatment covid hydroquinon ivermectin zincovit celin vitc paracetamol doxi antibodi cocktail dexamethason azithromycin remdesivir frapivir oxygen vaccin prevent ,[],[],[],[],0
1,"Yes, it's Oxygen and Remdesivir Versus Hindu-Muslim Agenda this time. It's Hospital beds versus temple politics, it's feeding peacocks versus hungry migrants....the list is long....very long.",oxygen remdesivir versu hindumuslim agenda time hospit bed versu templ polit feed peacock versu hungri migrantsth list longveri long ,[],[],[],[],0
2,"@KDMCOfficial one of my pts needs remdesivir and tociluzimab urgently ,wid icu bed if available , kindly help kdmc ...plz contact 9987579186",remdesivir tociluzimab urgent wid icu bed avail kindli help kdmc plz contact ,[],['@KDMCOfficial'],[],[],0
3,So many citizens across India requested you for oxygen &amp; Remdesivir too remember.,citizen india request oxygen remdesivir rememb ,[],[],[],[],0
4,Remdesivir “made in India” just reached #HoChiMinhCity to help flight Covid 19.  https://t.co/nbaFUWscbw,remdesivir india reach help flight covid ,['#HoChiMinhCity'],[],['https://t.co/nbaFUWscbw'],[],0
5,"Instead of managing Covid tactfully, BJP leaders and PM got involved with various scams related to covid relief.  - PM care fund scam - ventilator scam - Remdesivir scam - PPE scam - oxygen cylinder scam - ambulance scam - Vaccination scam - 4lakh compensation scam  #SansadGherao",instead manag covid tact bjp leader involv scam relat covid relief care fund scam ventil scam remdesivir scam ppe scam oxygen cylind scam ambul scam vaccin scam lakh compens scam ,['#SansadGherao'],[],[],[],0
6,India's Remdesivir production capacity increased to 122.49 lakh vials per month in June: Government   https://t.co/6HVzYZbwBx  via NaMo App  https://t.co/nasMWFZVrJ,india remdesivir product capac increas lakh vial month june govern namo app ,[],[],"['https://t.co/6HVzYZbwBx', 'https://t.co/nasMWFZVrJ']",[],0
7,"Report: India preparing for a possible Covid 3rd Wave: Currently 50 lakh Remdesivir medicines in stock, 293 O2 Plants for hospitals, 20 Lakh beds.  India plans to restart Vaccine exports from November.",report india prepar possibl covid wave current lakh remdesivir medicin stock plant hospit lakh bed india plan restart vaccin export novemb ,[],[],[],[],0
8,I thought AIIMS has removed Remdesivir from the line of treatment. Kya karoge 50L stock ka?,thought aiim remov remdesivir treatment kya karog stock ,[],[],[],[],0
9,"Oxygen Plants, ICU Beds and 50 Lakh Vials of Remdesivir: How Govt is Preparing for the 3rd Wave  https://t.co/PNpvC13wpP",oxygen plant icu bed lakh vial remdesivir govt prepar wave ,[],[],['https://t.co/PNpvC13wpP'],[],0
10,@63d235a2bfac484 @KiritSomaiya @BJP4Maharashtra Yes nothing will happen to Fadnavis in remdesivir matter.Anil deshmukh is vasuli matter. And others is other scams. Bjp signed in favour of scamster Ajit pawar to form govt. why Kirit is not questioning Fadnavis too,happen fadnavi remdesivir matteranil deshmukh vasuli matter scam bjp sign favour scamster ajit pawar form govt kirit question fadnavi ,[],"['@63d235a2bfac484', '@KiritSomaiya', '@BJP4Maharashtra']",[],[],0
11,"We COOL people always fill your lungs, clear your mind. To breathe, we do not only need air and lungs, we need freedom. #COVID19 #kitajagakita #kementeriankesihatanmalaysi  https://t.co/cv0zzuiiXe",cool fill lung clear mind breath air lung freedom ,"['#COVID19', '#kitajagakita', '#kementeriankesihatanmalaysi']",[],['https://t.co/cv0zzuiiXe'],[],0
12,@jayesh_ranjan I hope you and your family is safe from covid 19 . please ask your family and Yourself to travel in public bus/train and public transport for 1 month .this will help us believe that covid protocol are strong.,hope famili safe covid ask famili travel public bustrain public transport month help believ covid protocol strong ,[],['@jayesh_ranjan'],[],[],0
13,"For the time being, continuing to  mask up, as well as  other simple precautions such as physical distancing, hand hygiene, avoid crowded and confined places as much as possible. As the saying goes,  ""sediakan payung sebelum hujan"".  #MaskUp #COVID19 #StaySafe",time continu mask simpl precaut physic distanc hand hygien avoid crowd confin place possibl sediakan payung sebelum hujan ,"['#MaskUp', '#COVID19', '#StaySafe']",[],[],[],0
14,"Ex CM of Sindh nd our Honourable Saeen Qaim Ali shah positive for COVID-19 , prayers for speedy and complete recovery from Covid19.   May Allah bless him with healthy and long life amen sum ameeen  @ShahNafisa  https://t.co/zwEapjL4kF",sindh honour saeen qaim ali shah posit covid prayer speedi complet recoveri covid allah bless healthi long life amen sum ameeen ,[],['@ShahNafisa'],['https://t.co/zwEapjL4kF'],[],0
15,HPM #SheikhHasina-led @albd1971 Govt. plans to vaccinate approx. 10 million people Vs #COVID19 in a week starting Aug 8 when ongoing mass #vaccination drive is extended to the grassroots union level.  #VaccineForAll #VaccineEquity @CEPIvaccines @gavi    https://t.co/QK7CYMcKIg,hpm govt plan vaccin approx million week start aug ongo mass drive extend grassroot union level ,"['#SheikhHasina-led', '#COVID19', '#vaccination', '#VaccineForAll', '#VaccineEquity']","['@albd1971', '@CEPIvaccines', '@gavi']",['https://t.co/QK7CYMcKIg'],[],0
16,Saravanan: Employers must pay for Covid-19 screening tests for employees | New Straits Times  https://t.co/6s2SxB0zT4,saravanan employ pay covid screen test employe new strait time ,[],[],['https://t.co/6s2SxB0zT4'],[],0
17,Day after day covid-19 took someone precious away from people’s life 💔,day day covid preciou away life ,[],[],[],['💔'],0
18,Happy Birthday with good wishes for His Healthy &amp; Happy Life ❤️  Thanks! 🇮🇳  https://t.co/ClzWihOkie 🇮🇳 Sincerely Public Apriciated website for Doctors support to Nation People in Covid-19.,happi birthday wish healthi happi life sincer public aprici websit doctor support nation covid ,[],[],['https://t.co/ClzWihOkie'],"['❤️', '🇮🇳', '🇮🇳']",0
19,If I was @Neeraj_chopra1 @BajrangPunia @ravikumardhaiya @LovlinaBorgohai or Olympic contingent  came from #Tokyo2020 today would have asked fans not to gather  welcoming them &amp; #maintainsocialdistance considering that #COVID19 3rd wave is just around &amp; We may face 1 more disaster,olymp conting today ask fan gather welcom consid wave face disast ,"['#Tokyo2020', '#maintainsocialdistance', '#COVID19']","['@Neeraj_chopra1', '@BajrangPunia', '@ravikumardhaiya', '@LovlinaBorgohai']",[],[],0
20,"Sincerely Publicly Apriciated website for Doctors supports to Nation People in Covid-19.  Made in India 🇮🇳 Made for World !  Please like, Rt in favor of Nation love ❤️  https://t.co/txCA8pgMTM",sincer publicli aprici websit doctor support nation covid india world like favor nation love ,[],[],['https://t.co/txCA8pgMTM'],"['🇮🇳', '❤️']",0
21,The Council of Europe and UNHCR support Member States in bringing refugee health workers into the COVID-19 response:  https://t.co/DI2HlX02mv via @refugees,council europ unhcr support member state bring refuge health worker covid respons ,[],['@refugees'],['https://t.co/DI2HlX02mv'],[],0
22,"At that time i didnt know i am a Positive  Covid-19. But now Alhamdullillah i think ive already recover. And tmrw my quarantine, probably will be over after swab test. And getting my 2nd dose.",time didnt posit covid alhamdullillah ive recov tmrw quarantin probabl swab test dose ,[],[],[],[],0
23,"Don't need rocket-science to predict that this was always on the cards, given the US administration had asked the citizens to come out without masks on, after vaccination, as I had pointed out back in May. That was just a blatant error! #COVID19 #USA   https://t.co/2dr2S1kkpH",dont rocketsci predict card give administr ask citizen mask vaccin point blatant error ,"['#COVID19', '#USA']",[],['https://t.co/2dr2S1kkpH'],[],0
24,When we will get freedom from mask 😷   #COVID19,freedom mask ,['#COVID19'],[],[],['😷'],0
25,"@ATULBORA2 Sir,…Pray for your early &amp; speedy recovery from Covid-19. Recovery",sirpray earli speedi recoveri covid recoveri ,[],['@ATULBORA2'],[],[],0
26,"1,40,454 tests were conducted in #Assam on August 9 of which 1120 have tested positive for #COVID19.   197 of these cases were from Kamrup Metro. The positivity rate is at 0.80%  #AssamCovidUpdate #Guwahati #CoronavirusPandemic  https://t.co/qL17Jo1jSb",test conduct august test posit case kamrup metro posit rate ,"['#Assam', '#COVID19.', '#AssamCovidUpdate', '#Guwahati', '#CoronavirusPandemic']",[],['https://t.co/qL17Jo1jSb'],[],0
27,Aluva Municipality completes 150 Covid Bulletins.   Today’s Covid Bulletin(151) &amp; (152) Aluva Municipality   #COVID19  https://t.co/QMncowu0l0,aluva municip complet covid bulletin today covid bulletin aluva municip ,['#COVID19'],[],['https://t.co/QMncowu0l0'],[],0
28,"May Allah make this year better for us, shower His mercy and make us better Humans &amp; better Muslims and protect this whole world from #COVID19 😷😇🌸 May Allah be please with all of us. Ameen 🤲🏻 #Muharram #IslamicNewYear  #محرم_الحرام  https://t.co/gycs2XKCoO",allah year better shower merci better human better muslim protect world allah ameen ,"['#COVID19', '#Muharram', '#IslamicNewYear', '#محرم_الحرام']",[],['https://t.co/gycs2XKCoO'],"['😷', '😇', '🌸', '🤲🏻']",0
29,#BREAKING I SAID&gt;END LAST YEAR&gt;LACKIN VENTILTRS/OXYGN WAS DA TIME PAVITHRA WS FLOOZING AROUND WT SHAVENDRA/ANIL SAYIN FLoB BETTER DAN USA&gt;COVID MATTERS. DIS IS DA CASE-MORONS COMPARE FLoB WT BEST LANDS&gt;ENDS UP WORSE-Wiki Wiks '21-08-09 #SriLanka #COVID19   https://t.co/dLI313L4so,saidgtend yeargtlackin ventiltrsoxygn time pavithra flooz shavendraanil sayin flob better dan usagtcovid matter casemoron compar flob best landsgtend worsewiki wik ,"['#BREAKING', '#SriLanka', '#COVID19']",[],['https://t.co/dLI313L4so'],[],0
30,"So Sad and Unfortunate ..the bridge about which I felt proud,  concerned department and Authorities, the Bridge got demolished in monsoon. This is the  result of poor accountability and transparency. #COVID19 #CORRUPTION @dawn_com @ImranKhanPTI #AssamPoliceFakeEscort @KPKUpdates  https://t.co/eTBJ6nbH6c",sad unfortun bridg felt proud concern depart author bridg demolish monsoon result poor account transpar ,"['#COVID19', '#CORRUPTION', '#AssamPoliceFakeEscort']","['@dawn_com', '@ImranKhanPTI', '@KPKUpdates']",['https://t.co/eTBJ6nbH6c'],[],0
31,Central government is taking all precautions fighting #COVID19  https://t.co/2VM4Mikqsd,central govern precaut fight ,['#COVID19'],[],['https://t.co/2VM4Mikqsd'],[],0
32,"As part of a global initiative aimed at equitable access to #COVID19 vaccines, a shipment of almost 1 million Sinopharm jabs was sent from #China to #Pakistan on Monday. Through this shipment, CNBG has begun fulfilling its vaccine supply commitment to COVAX.",global initi aim equit access vaccin shipment million sinopharm jab sent monday shipment cnbg begin fulfil vaccin suppli commit covax ,"['#COVID19', '#China', '#Pakistan']",[],[],[],0
33,The many facets of cutaneous manifestations of #COVID19 #medtwitter #dermtwitter #SARSCoV2 #Sars_Cov_2 #skin #hairfall #Corona,facet cutan manifest ,"['#COVID19', '#medtwitter', '#dermtwitter', '#SARSCoV2', '#Sars_Cov_2', '#skin', '#hairfall', '#Corona']",[],[],[],0
35,Details of #covid19 status in diff parts of Karnataka:  https://t.co/FMxLsl0Quj,detail statu diff part karnataka ,['#covid19'],[],['https://t.co/FMxLsl0Quj'],[],0
36,"For 2nd consec day, just 1 #COVID19 death in Bengaluru. City had 296 new cases on Sund. #Karnataka 24 deaths &amp; 1186 cases. Tsts 132192 Dch 1776  +vty rat: 0.89% @ChitraSundaram7 @dr_asr @sun_usind @scooban @SunithaNahar @Amit_A_Tiwari @SimplyJaya4 @ShobhaMookerje1 @airavatvolvo",consec day bengaluru citi new case sund case tst dch vti rat ,"['#COVID19', '#Karnataka']","['@ChitraSundaram7', '@dr_asr', '@sun_usind', '@scooban', '@SunithaNahar', '@Amit_A_Tiwari', '@SimplyJaya4', '@ShobhaMookerje1', '@airavatvolvo']",[],[],0
37,Operating rooms at the Covid-19 national quarantine and treatment center.August 2021. #thesanitiserman #FrontlinersMalaysia #covid19malaysia #kitajagakita #PKRC #iPhone12Pro  https://t.co/3ecwySBzYs,oper room covid nation quarantin treatment centeraugust ,"['#thesanitiserman', '#FrontlinersMalaysia', '#covid19malaysia', '#kitajagakita', '#PKRC', '#iPhone12Pro']",[],['https://t.co/3ecwySBzYs'],[],0
38,"Take that first step, confidence follows  #COVID19 #ipoh  https://t.co/Z4O2eGsAx9",step confid follow ,"['#COVID19', '#ipoh']",[],['https://t.co/Z4O2eGsAx9'],[],0
39,@WHO  Help my (Iran) S. O. S #soslran  #Covid_19  https://t.co/iS1IWos9cL,help iran ,"['#soslran', '#Covid_19']",['@WHO'],['https://t.co/iS1IWos9cL'],[],0
40,"""COVID-19: Here’s a list of some of the organisations helping India cope""   https://t.co/v0qJ6NDaVD",covid here list organis help india cope ,[],[],['https://t.co/v0qJ6NDaVD'],[],0
41,This hotel got special permission to operate in night also during the pandemic covid-19 . Locals contiously complaining on 100 but no action has been initiated to him @MumbaiPolice @ @vishwasnp @MCGM_BMC @rajeshtope11 @CMOMaharashtra  @CPMumbaiPolice @TV9Marathi  https://t.co/IYRHdooam4,hotel special permiss oper night pandem covid local contious complain action initi ,[],"['@MumbaiPolice', '@', '@vishwasnp', '@MCGM_BMC', '@rajeshtope11', '@CMOMaharashtra', '@CPMumbaiPolice', '@TV9Marathi']",['https://t.co/IYRHdooam4'],[],0
42,No wonder I am falling sick once again as I got #Sinopharm vaccination but it's not effective against new variants of #Covid_19,wonder fall sick vaccin effect new variant ,"['#Sinopharm', '#Covid_19']",[],[],[],0
43,"The #DeltaVariant is more dangerous than other variants of the virus that causes #COVID19.  Get vaccinated as soon as you can. If you’re in an area of substantial or high transmission, wear a mask indoors in public, even if you’re fully vaccinated.  More:  https://t.co/aDrSAkaRbA.  https://t.co/kyZI8GPtjy",danger variant viru caus vaccin soon your area substanti high transmiss wear mask indoor public your fulli vaccin more ,"['#DeltaVariant', '#COVID19.']",[],"['https://t.co/aDrSAkaRbA.', 'https://t.co/kyZI8GPtjy']",[],0
44,Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp  MR ravindar12 🙏 you,contribut count find help organis fight covid india ravindar ,['#Covid19IndiaHelp'],[],[],"['⬇️', '🙏']",0
45,Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp Be Safe &amp; Keep India Safe.,contribut count find help organis fight covid india safe india safe ,['#Covid19IndiaHelp'],[],[],['⬇️'],0
47,"Yet Maldives welcomes Indian tourist despite the fact of Covid19 situations, however Maldivian can’t travel India as tourists even though Maldives is more safer. So called friendship, @abdulla_shahid @HCIMaldives @MoFAmv",maldiv welcom indian tourist despit fact covid situat maldivian cant travel india tourist maldiv safer call friendship ,[],"['@abdulla_shahid', '@HCIMaldives', '@MoFAmv']",[],[],0
48,@LadyVelvet_HFQ Very rightly indicated respect from #Pakistan needs much more quick direction to defeat #COVID19 through #CovidVaccine on massive scale globally #vaccinated #VaccinEquity need to assure #VaccinesWork properly no discriminate to inject lower quality or mixture of useless #vaccines,rightli indic respect quick direct defeat massiv scale global assur properli discrimin inject lower qualiti mixtur useless ,"['#Pakistan', '#COVID19', '#CovidVaccine', '#vaccinated', '#VaccinEquity', '#VaccinesWork', '#vaccines']",['@LadyVelvet_HFQ'],[],[],0
49,"Sir, I am taking follow-up with you because I have lost my job due to covid’19 and my loan EMI is due from last two month. So I would request you kindly release my refund asap.",followup lose job covid loan emi month request kindli releas refund asap ,[],[],[],[],0
50,@DrTedros Very rightly indicated respect from #Pakistan needs much more quick direction to defeat #COVID19 through #CovidVaccine on massive scale globally #vaccinated #VaccinEquity need to assure #VaccinesWork properly no discriminate to inject lower quality or mixture of useless #vaccines,rightli indic respect quick direct defeat massiv scale global assur properli discrimin inject lower qualiti mixtur useless ,"['#Pakistan', '#COVID19', '#CovidVaccine', '#vaccinated', '#VaccinEquity', '#VaccinesWork', '#vaccines']",['@DrTedros'],[],[],0
51,"@AUThackeray Sir, you can check my Tweets and activities. Do you think I am a cheater or playing politics. @tweeter has been my fmly since last Covid 19. Your people here know my social activities very well. I want you to know what's happening. 🙏",check tweet activ cheater play polit fmli covid social activ what happen ,[],"['@AUThackeray', '@tweeter']",[],['🙏'],0
52,Got vaccinated today  Did you vaccinate?  No! Then get yourself vaccine soon &amp; help break this virus 🦠 chain   #COVID19 #vaccinated  https://t.co/otJdeaGHtS,vaccin today vaccin vaccin soon help break viru chain ,"['#COVID19', '#vaccinated']",[],['https://t.co/otJdeaGHtS'],['🦠'],0
53,"Morocco 🇲🇦 Receives 600,000 Doses of the Pfizer Vaccine Today 💉 💉 💉  #Morocco #Maroc #المغرب #Africa #NorthAfrica #pandemic #COVID #COVID19 #Pfizer @pfizer #vaccination #vaccine #Sinopharm   https://t.co/UjDdXGvDQt",morocco receiv pfizer vaccin today ,"['#Morocco', '#Maroc', '#المغرب', '#Africa', '#NorthAfrica', '#pandemic', '#COVID', '#COVID19', '#Pfizer', '#vaccination', '#vaccine', '#Sinopharm']",['@pfizer'],['https://t.co/UjDdXGvDQt'],"['🇲🇦', '💉', '💉', '💉']",0
54,@thehill Great voice towards vaccination supporting from #Pakistan to #Canada for defeating #COVID19 through massive &amp; safe #CovidVaccine as #CovidIsNotOver,great voic vaccin support defeat massiv safe ,"['#Pakistan', '#Canada', '#COVID19', '#CovidVaccine', '#CovidIsNotOver']",['@thehill'],[],[],0
55,"Scoring a new milestone, Bhubaneswar has become the first city to achieve 20 Lakh COVID19 vaccination. #naveen4odisha  https://t.co/3jMmK3vYf4",score new mileston bhubaneswar citi achiev lakh covid vaccin ,['#naveen4odisha'],[],['https://t.co/3jMmK3vYf4'],[],0
56,To compensate the lost time due to Covid-19 pandemic.    https://t.co/RiZTbIQhOO  https://t.co/IJHquTwTRx,compens lose time covid pandem ,[],[],"['https://t.co/RiZTbIQhOO', 'https://t.co/IJHquTwTRx']",[],0
57,To serve the motherland is a dream for all.but being a laboratory scientist I never thought I could do it until 9th April 2020..All battles r not fought in a battlefield some are in Lab too..Proud to lead a team to fight against #Covid19 &amp; serve the people of #IndiaAt75 #JaiHind  https://t.co/bRTqsUiRZw,serv motherland dream allbut laboratori scientist thought april battl fought battlefield lab tooproud lead team fight serv ,"['#Covid19', '#IndiaAt75', '#JaiHind']",[],['https://t.co/bRTqsUiRZw'],[],0
58,Online Classes - Dark Times 2020 New NFT available on @wazirxnft   50% of the profit will go to the Covid Relief Funds.   https://t.co/xq6ALVsAG6  #wazirxnft #nftwazirx #nft #nftcommunity #nftcollector #pandemic #nftart #ravikoranga #darktimes2020 #coronavirus #Covid_19  #COVID19,onlin class dark time new nft avail profit covid relief fund ,"['#wazirxnft', '#nftwazirx', '#nft', '#nftcommunity', '#nftcollector', '#pandemic', '#nftart', '#ravikoranga', '#darktimes2020', '#coronavirus', '#Covid_19', '#COVID19']",['@wazirxnft'],['https://t.co/xq6ALVsAG6'],[],0
59,Farmer protest #FarmersProtest #BJPMotto_KeepFarmersPoor #Delhi #COVID19 #liveline #FarmersProtest @aimim_national @ndtv @RahulGandhi @asadowaisi @msisodia @ravishndtv @CPHydCity  https://t.co/caFc1vtWrm,farmer protest ,"['#FarmersProtest', '#BJPMotto_KeepFarmersPoor', '#Delhi', '#COVID19', '#liveline', '#FarmersProtest']","['@aimim_national', '@ndtv', '@RahulGandhi', '@asadowaisi', '@msisodia', '@ravishndtv', '@CPHydCity']",['https://t.co/caFc1vtWrm'],[],0
60,"Switch focus to Covid-19 variants infecting vaccinated folk, MoH urged  https://t.co/IXOQepOMgU",switch focu covid variant infect vaccin folk moh urg ,[],[],['https://t.co/IXOQepOMgU'],[],0
61,King of Malaysia has a very difficult decision to make in the choice of Prime Minister Does he choose the one backed by 112 or &gt;MPs❓ OR Does the King choose the one who can manage Covid-19 &amp; weakened economy❓ Who is more important ❓ Nation &amp; people or political figures❓🤔🤨  https://t.co/FABx5QmkZD,king malaysia difficult decis choic prime minist choos back gtmp king choos manag covid weaken economi import nation polit figur ,[],[],['https://t.co/FABx5QmkZD'],"['❓', '❓', '❓', '❓', '🤔', '🤨']",0
62,COVID - 19 is still dangerous stage. 159 people died last 24 hours in Bangladesh. It is a far reduced status. May Allah kind saving us from this  disease.,covid danger stage die hour bangladesh far reduc statu allah kind save diseas ,[],[],[],[],0
63,"Me after a long day of doing nothing.  #workfromhome #insomniac #pkp #pkpd #covid_19 #lockdown #mentaldown #rockers #random #tgif   Credit : JAYY @ Kuala Lumpur, Malaysia  https://t.co/lZpg1cwNnA",long day credit jayi kuala lumpur malaysia ,"['#workfromhome', '#insomniac', '#pkp', '#pkpd', '#covid_19', '#lockdown', '#mentaldown', '#rockers', '#random', '#tgif']",['@'],['https://t.co/lZpg1cwNnA'],[],0
64,"Despite of good relationship between BD &amp; India,ur GOVT pushed us very bad situation by stopping Onion export. And specifically stopped the supply of Covid-19 #AstraZeneca Vaccine in crucial time! Can you imagine what a shameful matter based on the relationship? Mr @SuvenduWB 2/3",despit relationship indiaur govt push bad situat stop onion export specif stop suppli covid vaccin crucial time imagin shame matter base relationship ,['#AstraZeneca'],['@SuvenduWB'],[],[],0
65,@ourvadodara @MyVadodara @PMOIndia @CollectorVad Today in Sandesh newspaper I saw 2 ml covid19 bottles are fake nd since I got 2nd vaccine it was same 2ml where Siram company don't produce now I'm confused about what to do with it 😠,today sandesh newspap saw covid bottl fake vaccin siram compani dont produc confus ,[],"['@ourvadodara', '@MyVadodara', '@PMOIndia', '@CollectorVad']",[],['😠'],0
66,"PNR 6654379522, TRAIN NO. 05955, CLASS 2A, VERY VERY DIRTY COMPARTMENT WITH WORST TOILET, IN THIS COVID19 SITUATION, WHATS OUR RAILWAY DOING ? SPREADING COVID MAYBE !!!  #IndianRailways #ModiGovt  https://t.co/BUTcfTHwye",pnr train class dirti compart worst toilet covid situat what railway spread covid mayb ,"['#IndianRailways', '#ModiGovt']",[],['https://t.co/BUTcfTHwye'],[],0
67,"Atleast 18 opposition parties were scheduled to meet virtually on Friday to strategise on reaching out to the people on issues such as the economic slowdown, the alleged mismanagement of the Covid-19 pandemic, the Pegasus spyware controversy, and the farmers’ protest.  https://t.co/p3cocq0Vtd",atleast opposit parti schedul meet virtual friday strategis reach issu econom slowdown alleg mismanag covid pandem pegasu spywar controversi farmer protest ,[],[],['https://t.co/p3cocq0Vtd'],[],0
68,"As the world waits for a vaccine💉 to defeat the COVID-19 pandemic, We look back to all that vaccines have achieved for humanity.  https://t.co/4P1wXGhfLa",world wait vaccin defeat covid pandem look vaccin achiev human ,[],[],['https://t.co/4P1wXGhfLa'],['💉'],0
69,Please cancel the Jharkand ITI CBT exam because COVID 19,cancel jharkand iti cbt exam covid ,[],[],[],[],0
72,@projshoshangaba Sir hoshangabad district bus no any passenger and bus staff wearing mask it violation of covid 19 norms and district administration will be responsible for corona third waves  https://t.co/ze0UEKrypV,hoshangabad district passeng staff wear mask violat covid norm district administr respons corona wave ,[],['@projshoshangaba'],['https://t.co/ze0UEKrypV'],[],0
73,"On #WorldHumanitarianDay, @UNDPVietnam sends our heartfelt thanks 🙏to all white-blouse soldiers fighting day &amp; night on the fierce frontline saving the lives of #COVID19 patients. photo: putting a patient on a ventilator in #HoChiMinh City. Credit: tpo  https://t.co/K6bYDd026A  https://t.co/FxSpVVyf4x",send heartfelt whiteblous soldier fight day night fierc frontlin save life patient photo put patient ventil citi credit tpo ,"['#WorldHumanitarianDay,', '#COVID19', '#HoChiMinh']",['@UNDPVietnam'],"['https://t.co/K6bYDd026A', 'https://t.co/FxSpVVyf4x']",['🙏'],0
74,"China has greenlit booster shots for people at high risk of contracting Covid-19, citing studies that show the immune system fights off the infection better when a third dose of its homegrown vaccines are given.",china greenlit booster shot high risk contract covid cite studi immun system fight infect better dose homegrown vaccin give ,[],[],[],[],0
75,@iamhamzaabbasi My father died due to Covid 19. Why this pre qiamat is killing us like this!? 😔,father die covid pre qiamat kill like ,[],['@iamhamzaabbasi'],[],['😔'],0
76,"Feel proud to be a Health Volunteer. Under leadership of PM @narendramodi ji, through ""Rashtriya Swasthya Swayamsevak Abhiyan"" let's try to boost our fight against 3rd wave of COVID-19 by further strengthening our efforts to beat Corona. #BJPHealthVolunteer  #IndiaFightsCOVID19  https://t.co/0cObE8agah",feel proud health volunt leadership rashtriya swasthya swayamsevak abhiyan boost fight wave covid strengthen effort beat corona ,"['#BJPHealthVolunteer', '#IndiaFightsCOVID19']",['@narendramodi'],['https://t.co/0cObE8agah'],[],0
77,"📌  2nd dose of 💉 #COVID19 #vaccine  📍  #bangkok #thailand  📸 🖥   Angeline Veroy  #donpisenableentertainment @ Bangkok, Thailand  https://t.co/8xkxTat6hk",dose angelin veroy bangkok thailand ,"['#COVID19', '#vaccine', '#bangkok', '#thailand', '#donpisenableentertainment']",['@'],['https://t.co/8xkxTat6hk'],"['📌', '💉', '📍', '📸', '🖥']",0
78,Breaking   The #Saudi Food and Drug Authority confirmed the safety of all doses of the Moderna #COVID19 vaccine mRNA-1273  https://t.co/3vc5TRnHnd,break food drug author confirm safeti moderna vaccin mrna ,"['#Saudi', '#COVID19']",[],['https://t.co/3vc5TRnHnd'],[],0
79,The country crossed the milestone of administering 1 crore doses of COVID-19 vaccines in a single day. (27 Aug),countri cross mileston administ crore covid vaccin singl day aug ,[],[],[],[],0
80,Details #COVID19 diff districts of Karnataka  https://t.co/fTXBoVgvil,detail diff district karnataka ,['#COVID19'],[],['https://t.co/fTXBoVgvil'],[],0
81,India crosses the milestone of administering more than 1 crore doses of #COVID19 vaccine in a single day. Thank you @narendramodi for making this possible... Congratulations India..,india cross mileston administ crore vaccin singl day possibl congratul india ,['#COVID19'],['@narendramodi'],[],[],0
82,"CDC: Covid-19 Vaccines 66% Effective Against Delta Variant  ▫️Vaccine Effectiveness Against Covid-19 Infection Dropped From About 91% To 66% Once The Delta Variant Became The Dominant Strain In The U.S., According To A New Study Published Tuesday by The CDC.  https://t.co/tawmY6Affv",cdc covid vaccin effect delta variant vaccin effect covid infect drop delta variant domin strain accord new studi publish tuesday cdc ,[],[],['https://t.co/tawmY6Affv'],['▫️'],0
83,Dmc West Medical Department Progress for In-Office Vaccinations. This facility is open for All Employees and Non-Employees #GetVaccinated #COVID19Vaccination #vaccination #vaccinationworks #COVID19  https://t.co/gsKDpP8vxu,dmc west medic depart progress inoffic vaccin facil open employe nonemploye ,"['#GetVaccinated', '#COVID19Vaccination', '#vaccination', '#vaccinationworks', '#COVID19']",[],['https://t.co/gsKDpP8vxu'],[],0
84,"#Meeting with #JointSecretary #Mr_Lav_Agarwal - Ministry of Health &amp; Family Welfare (MoHFW), Govt. Of India.   Being #PublicHealthScholar,this is my honour and fortune to discuss with some formal points on COVID19 and it's vaccination as well as impacts of Sero-prevalence survey  https://t.co/fVkZ6Q8Qbg",ministri health famili welfar mohfw govt india honour fortun discu formal point covid vaccin impact seropreval survey ,"['#Meeting', '#JointSecretary', '#Mr_Lav_Agarwal', '#PublicHealthScholar,this']",[],['https://t.co/fVkZ6Q8Qbg'],[],0
85,Today India Administrated Over 1 Crore Covid-19 Vaccine. Thank you honourable Pm Shri @narendramodi ji.🙏🏻,today india administr crore covid vaccin honour shri ,[],['@narendramodi'],[],['🙏🏻'],0
86,"After without testing entry of #US soldiers in #Pakistan, do you really think #COVID19 exist?   #WellDoneNCOC",test entri soldier exist ,"['#US', '#Pakistan,', '#COVID19', '#WellDoneNCOC']",[],[],[],0
87,"""ICMR predicts third wave of COVID-19 to be less severe than the second wave — Delhi, Maharashtra and Uttar Pradesh may see a decline""   https://t.co/kW91W2A8Ch",icmr predict wave covid sever second wave delhi maharashtra uttar pradesh declin ,[],[],['https://t.co/kW91W2A8Ch'],[],0
88,AIH after CoVid-19 Vax; are we seeing the tip of iceberg ?  True causality or mere association?  https://t.co/de8DYwXwUs @wong_yujun #LiverTwitter,aih covid vax tip iceberg true causal mere associ ,['#LiverTwitter'],['@wong_yujun'],['https://t.co/de8DYwXwUs'],[],0
