,words,scores
1241,monsoon,4
1242,donor,4
1243,enabl,4
1244,wall,4
1245,biden,4
1246,presenc,4
1247,hurt,4
1248,ocean,4
1249,match,4
1250,gold,4
1251,bharat,4
1252,plantat,4
1253,helplin,4
1254,mobil,4
1255,refus,4
1256,europ,4
1257,describ,4
1258,compens,4
1259,spend,4
1260,astrazeneca,4
1261,race,4
1262,behavior,4
1263,opinion,4
1264,chairman,4
1265,worth,4
1266,disgust,4
1267,driver,4
1268,profess,4
1269,kangyidaunt,4
1270,permit,4
1271,shouldnt,4
1272,station,4
1273,rid,4
1274,hyderabad,4
1275,weve,4
1276,everytim,4
1277,inspit,4
1278,hotel,4
1279,minimum,4
1280,gather,4
1281,careless,4
1282,protest,4
1283,beneficiari,4
1284,address,4
1285,personnel,4
1286,logic,4
1287,shopian,4
1288,ganderb,4
1289,bandipora,4
1290,samba,4
1291,kathua,4
1292,reasi,4
1293,udhampur,4
1294,strictli,4
1295,devast,4
1296,suprem,4
1297,depend,4
1298,weather,4
1299,garden,4
1300,commenc,4
1301,imagin,4
1302,fun,4
1303,back,4
1304,jay,4
1305,circl,4
1306,tackl,4
1307,await,4
1308,digit,4
1309,waiver,4
1310,consum,4
1311,pharma,4
1312,extrem,4
1313,hon,4
1314,believ,4
1315,suffici,4
1316,complaint,4
1317,invent,4
1318,corrupt,4
1319,patent,4
1320,interact,4
1321,journalist,4
1322,nmmc,4
1323,phc,4
1324,nurs,4
1325,liber,4
1326,surplu,4
1327,info,4
1328,experienc,4
1329,sound,4
1330,murder,4
1331,diy,4
1332,encourag,4
1333,academ,4
1334,kaam,4
1335,demis,4
1336,sanction,4
1337,sum,4
1338,afraid,4
1339,tire,4
1340,alhocol,4
1341,sensit,4
1342,penalti,4
1343,sky,4
1344,presid,4
1345,jail,4
1346,nadu,4
1347,purpos,4
1348,attent,4
1349,opposit,4
1350,unbeliev,4
1351,viral,4
1352,disturb,4
1353,coronahi,4
1354,infectedfrom,4
1355,laksplz,4
1356,cont,4
1357,amountplzsir,4
1358,smile,4
1359,nehru,4
1360,ticket,4
1361,steal,4
1362,guru,4
1363,flight,4
1364,progress,4
1365,passeng,4
1366,troubl,4
1367,memori,4
1368,provinc,4
1369,novemb,4
1370,bio,4
1371,america,4
1372,centuri,4
1373,arriv,4
1374,publish,4
1375,fudg,4
1376,coordin,4
1377,ecmo,4
1378,rail,4
1379,more,4
1380,stood,4
1381,moratorium,4
1382,waiv,4
1383,rotari,4
1384,guest,4
1385,deni,4
1386,smt,4
1387,pmo,4
1388,struck,4
1389,summit,4
1390,immens,4
1391,winner,4
1392,seek,4
1393,confid,4
1394,scheme,4
1395,convict,4
1396,willpow,4
1397,strive,4
1398,apathi,4
1399,awa,4
1400,wid,4
1401,star,4
1402,inflat,4
1403,discharg,4
1404,vihar,4
1405,thankyou,4
1406,buat,4
1407,saringan,4
1408,ppum,4
1409,shit,4
1410,mileston,4
1411,white,4
1412,laxmi,4
1413,dma,4
1414,upload,4
1415,rampant,4
1416,audienc,4
1417,slp,4
1418,raksha,4
1419,karbi,4
1420,anglong,4
1421,iran,4
1422,lord,4
1423,handmad,4
1424,tomorow,4
1425,ghost,4
1426,corpor,4
1427,previou,4
1428,sushant,4
1429,justic,4
1430,raghav,4
1431,chadha,4
1432,upper,4
1433,chitral,4
