,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
434,434,"@Rameshkumarias Going SVDK this month, very excited, may Mata rani bless us all and discriminate every Corona and taliban evil.",en,[],['@Rameshkumarias'],[],"['Rameshkumarias', 'Going', 'SVDK', 'this', 'month', 'very', 'excited', 'may', 'Mata', 'rani', 'bless', 'us', 'all', 'and', 'discriminate', 'every', 'Corona', 'and', 'taliban', 'evil']","['excited', 'Corona', 'bless', 'Going', 'Rameshkumarias', 'taliban', 'Mata', 'discriminate', 'every', 'evil', 'SVDK', 'month', 'rani', 'may', 'us']", Going SVDK this month very excited may Mata rani bless us all and discriminate every Corona and taliban evil,[]
435,435,Fake Job recuiters who are more dangerous than corona virus pls be careful and do not pay any amount to them who promise to give good salary and bank jobs.Children pls be carful who have clearef their 12th and are hunting for jobs.  https://t.co/02qfVn5imt,en,[],[],['https://t.co/02qfVn5imt'],"['Fake', 'Job', 'recuiters', 'who', 'are', 'more', 'dangerous', 'than', 'corona', 'virus', 'pls', 'be', 'careful', 'and', 'do', 'not', 'pay', 'any', 'amount', 'to', 'them', 'who', 'promise', 'to', 'give', 'good', 'salary', 'and', 'bank', 'jobs.Children', 'pls', 'be', 'carful', 'who', 'have', 'clearef', 'their', '12th', 'and', 'are', 'hunting', 'for', 'jobs', 'https', 't.co/02qfVn5imt']","['promise', 'hunting', 'corona', 'clearef', 'careful', 't.co/02qfVn5imt', 'pls', 'good', 'pay', 'dangerous', 'https', 'bank', 'recuiters', 'give', '12th', 'jobs.Children', 'salary', 'amount', 'virus', 'jobs', 'Fake', 'carful', 'Job']",Fake Job recuiters who are more dangerous than corona virus pls be careful and do not pay any amount to them who promise to give good salary and bank jobsChildren pls be carful who have clearef their 12th and are hunting for jobs ,[]
436,436,Is there any one who can look after 5his kind of fake Job recuiters who are more dangerious than corona virus,en,[],[],[],"['Is', 'there', 'any', 'one', 'who', 'can', 'look', 'after', '5his', 'kind', 'of', 'fake', 'Job', 'recuiters', 'who', 'are', 'more', 'dangerious', 'than', 'corona', 'virus']","['5his', 'one', 'kind', 'Is', 'corona', 'fake', 'dangerious', 'recuiters', 'virus', 'Job', 'look']",Is there any one who can look after 5his kind of fake Job recuiters who are more dangerious than corona virus,[]
437,437,@Akvicky_2 Corona tha reason 😬,en,[],['@Akvicky_2'],[],"['Akvicky_2', 'Corona', 'tha', 'reason', '😬']","['Corona', 'Akvicky_2', 'tha', 'reason', '😬']", Corona tha reason 😬,['😬']
438,438,I just complete my 2nd dose and currently positive corona 🥲🥲,en,[],[],[],"['I', 'just', 'complete', 'my', '2nd', 'dose', 'and', 'currently', 'positive', 'corona', '\U0001f972\U0001f972']","['positive', '2nd', 'currently', 'dose', '\U0001f972\U0001f972', 'corona', 'complete', 'I']",I just complete my 2nd dose and currently positive corona 🥲🥲,"['\U0001f972', '\U0001f972']"
439,439,CORONA VACCINE IS A NEED  VACCINE is not a publicity tool for any government.  https://t.co/Wu084uVAq5,en,[],[],['https://t.co/Wu084uVAq5'],"['CORONA', 'VACCINE', 'IS', 'A', 'NEED', 'VACCINE', 'is', 'not', 'a', 'publicity', 'tool', 'for', 'any', 'government', 'https', 't.co/Wu084uVAq5']","['government', 'NEED', 'A', 'publicity', 'VACCINE', 'tool', 'https', 'CORONA', 't.co/Wu084uVAq5', 'IS']",CORONA VACCINE IS A NEED VACCINE is not a publicity tool for any government ,[]
440,440,@sanaayesha__ Beautiful statement Sana . All these measures are unnecessary to control corona . Body immune system is enough to counter this cold like symptoms .,en,[],['@sanaayesha__'],[],"['sanaayesha', 'Beautiful', 'statement', 'Sana', 'All', 'these', 'measures', 'are', 'unnecessary', 'to', 'control', 'corona', 'Body', 'immune', 'system', 'is', 'enough', 'to', 'counter', 'this', 'cold', 'like', 'symptoms']","['measures', 'statement', 'symptoms', 'unnecessary', 'counter', 'immune', 'like', 'corona', 'control', 'enough', 'Sana', 'sanaayesha', 'Beautiful', 'Body', 'cold', 'system', 'All']", Beautiful statement Sana  All these measures are unnecessary to control corona  Body immune system is enough to counter this cold like symptoms ,[]
441,441,"@DGHisham the last real audit upon prime minister was 12years ago, before was 2002-2004,then 2008, this audit happen each time prime minister was selected from managements or admins varian semuanya sama iaitu: Covid/SARS/Corona/MERS",en,[],['@DGHisham'],[],"['DGHisham', 'the', 'last', 'real', 'audit', 'upon', 'prime', 'minister', 'was', '12years', 'ago', 'before', 'was', '2002-2004', 'then', '2008', 'this', 'audit', 'happen', 'each', 'time', 'prime', 'minister', 'was', 'selected', 'from', 'managements', 'or', 'admins', 'varian', 'semuanya', 'sama', 'iaitu', 'Covid/SARS/Corona/MERS']","['happen', 'varian', 'upon', 'semuanya', 'audit', 'admins', 'prime', '2002-2004', 'sama', 'last', 'iaitu', 'Covid/SARS/Corona/MERS', 'minister', '12years', 'real', 'selected', 'time', 'DGHisham', 'managements', 'ago', '2008']", the last real audit upon prime minister was 12years ago before was 20022004then 2008 this audit happen each time prime minister was selected from managements or admins varian semuanya sama iaitu: Covid/SARS/Corona/MERS,[]
442,442,@sonusoodharish  sonuji im from punjab ludhiana. I lost all my income source during corona  https://t.co/tea6mO3a3f wife is suffering starting breast  https://t.co/Mx6v66TiBH house on bank loan. Agar pay na ki to bank ghar ne elaam kar dega.please save me and my house and my family,en,[],['@sonusoodharish'],"['https://t.co/tea6mO3a3f', 'https://t.co/Mx6v66TiBH']","['sonusoodharish', 'sonuji', 'im', 'from', 'punjab', 'ludhiana', 'I', 'lost', 'all', 'my', 'income', 'source', 'during', 'corona', 'https', 't.co/tea6mO3a3f', 'wife', 'is', 'suffering', 'starting', 'breast', 'https', 't.co/Mx6v66TiBH', 'house', 'on', 'bank', 'loan', 'Agar', 'pay', 'na', 'ki', 'to', 'bank', 'ghar', 'ne', 'elaam', 'kar', 'dega.please', 'save', 'me', 'and', 'my', 'house', 'and', 'my', 'family']","['income', 'sonuji', 'ne', 't.co/Mx6v66TiBH', 'corona', 'im', 'kar', 'ludhiana', 'na', 'lost', 'punjab', 'ghar', 'pay', 'https', 'bank', 'house', 'starting', 't.co/tea6mO3a3f', 'wife', 'suffering', 'elaam', 'Agar', 'breast', 'save', 'sonusoodharish', 'loan', 'dega.please', 'ki', 'I', 'family', 'source']", sonuji im from punjab ludhiana I lost all my income source during corona  wife is suffering starting breast  house on bank loan Agar pay na ki to bank ghar ne elaam kar degaplease save me and my house and my family,[]
443,443,@Being_Humor With corona guideline,en,[],['@Being_Humor'],[],"['Being_Humor', 'With', 'corona', 'guideline']","['With', 'corona', 'Being_Humor', 'guideline']", With corona guideline,[]
444,444,"America में फिर से बढ़ रहा है Corona, अस्पताल में बेड की कमी | Coronavir...  https://t.co/YWDllwD5UL via @YouTube need to increase vaccination vaccination prevent serious disease #  even vaccinated can have asymptotic infection and spread follow covid safety norms and wear masks",en,['#'],['@YouTube'],['https://t.co/YWDllwD5UL'],"['America', 'में', 'फिर', 'से', 'बढ़', 'रहा', 'है', 'Corona', 'अस्पताल', 'में', 'बेड', 'की', 'कमी', 'Coronavir', 'https', 't.co/YWDllwD5UL', 'via', 'YouTube', 'need', 'to', 'increase', 'vaccination', 'vaccination', 'prevent', 'serious', 'disease', 'even', 'vaccinated', 'can', 'have', 'asymptotic', 'infection', 'and', 'spread', 'follow', 'covid', 'safety', 'norms', 'and', 'wear', 'masks']","['कमी', 'infection', 'YouTube', 'vaccinated', 'prevent', 'disease', 'even', 'follow', 'via', 'बढ़', 'में', 'https', 'increase', 'अस्पताल', 'masks', 'need', 'spread', 'बेड', 'asymptotic', 'norms', 'America', 'Coronavir', 't.co/YWDllwD5UL', 'से', 'wear', 'की', 'serious', 'Corona', 'है', 'safety', 'फिर', 'रहा', 'vaccination', 'covid']",America में फिर से बढ़ रहा है Corona अस्पताल में बेड की कमी | Coronavir  via need to increase vaccination vaccination prevent serious disease # even vaccinated can have asymptotic infection and spread follow covid safety norms and wear masks,[]
445,445,Kaun Banega Crorepati and The Kapil Sharma Show are two of the biggest and popular shows in the TV industry.  #Bollywood #AmitabhBachchan #KapilSharma #KBC #KapilSharmaShow #Audiences #Corona #coronavirus #Entertainment  https://t.co/3pUbJN7VNf,en,"['#Bollywood', '#AmitabhBachchan', '#KapilSharma', '#KBC', '#KapilSharmaShow', '#Audiences', '#Corona', '#coronavirus', '#Entertainment']",[],['https://t.co/3pUbJN7VNf'],"['Kaun', 'Banega', 'Crorepati', 'and', 'The', 'Kapil', 'Sharma', 'Show', 'are', 'two', 'of', 'the', 'biggest', 'and', 'popular', 'shows', 'in', 'the', 'TV', 'industry', 'Bollywood', 'AmitabhBachchan', 'KapilSharma', 'KBC', 'KapilSharmaShow', 'Audiences', 'Corona', 'coronavirus', 'Entertainment', 'https', 't.co/3pUbJN7VNf']","['KapilSharmaShow', 'Bollywood', 'Entertainment', 'TV', 'Kapil', 'KapilSharma', 'popular', 't.co/3pUbJN7VNf', 'Sharma', 'biggest', 'https', 'industry', 'Show', 'Banega', 'KBC', 'Kaun', 'The', 'shows', 'Corona', 'coronavirus', 'Audiences', 'Crorepati', 'two', 'AmitabhBachchan']",Kaun Banega Crorepati and The Kapil Sharma Show are two of the biggest and popular shows in the TV industry ,[]
446,446,"@CMofKarnataka @DgpKarnataka @BBMPCOMM all COVID rules for poor and ordinary people, corona not touching VIP and their political rallies how to easily fooling people on corona what a mindset",en,[],"['@CMofKarnataka', '@DgpKarnataka', '@BBMPCOMM']",[],"['CMofKarnataka', 'DgpKarnataka', 'BBMPCOMM', 'all', 'COVID', 'rules', 'for', 'poor', 'and', 'ordinary', 'people', 'corona', 'not', 'touching', 'VIP', 'and', 'their', 'political', 'rallies', 'how', 'to', 'easily', 'fooling', 'people', 'on', 'corona', 'what', 'a', 'mindset']","['DgpKarnataka', 'poor', 'CMofKarnataka', 'COVID', 'ordinary', 'rallies', 'fooling', 'corona', 'BBMPCOMM', 'easily', 'rules', 'touching', 'mindset', 'political', 'people', 'VIP']", all COVID rules for poor and ordinary people corona not touching VIP and their political rallies how to easily fooling people on corona what a mindset,[]
447,447,@bstvlive Isse corona nahin failega hai na up government and pm sir 👎🙏,en,[],['@bstvlive'],[],"['bstvlive', 'Isse', 'corona', 'nahin', 'failega', 'hai', 'na', 'up', 'government', 'and', 'pm', 'sir', '👎🙏']","['government', '👎🙏', 'Isse', 'nahin', 'failega', 'hai', 'corona', 'pm', 'na', 'bstvlive', 'sir']", Isse corona nahin failega hai na up government and pm sir 👎🙏,"['👎', '🙏']"
448,448,@AAlwazna Corona once was a movie..   🥲,en,[],['@AAlwazna'],[],"['AAlwazna', 'Corona', 'once', 'was', 'a', 'movie', '\U0001f972']","['\U0001f972', 'Corona', 'AAlwazna', 'movie']", Corona once was a movie 🥲,['\U0001f972']
449,449,@AmanBan97463842 @AgentDesiBond @SinghN458 @suchitkamat @msgpahujaa @indian Also how many people benifited from health cover during corona and if you go through the conditions of policy 1% public can't claim benifit,en,[],"['@AmanBan97463842', '@AgentDesiBond', '@SinghN458', '@suchitkamat', '@msgpahujaa', '@indian']",[],"['AmanBan97463842', 'AgentDesiBond', 'SinghN458', 'suchitkamat', 'msgpahujaa', 'indian', 'Also', 'how', 'many', 'people', 'benifited', 'from', 'health', 'cover', 'during', 'corona', 'and', 'if', 'you', 'go', 'through', 'the', 'conditions', 'of', 'policy', '1', 'public', 'ca', ""n't"", 'claim', 'benifit']","['public', 'health', 'claim', ""n't"", 'corona', 'conditions', 'people', 'indian', 'AmanBan97463842', 'msgpahujaa', 'Also', 'policy', '1', 'suchitkamat', 'cover', 'SinghN458', 'benifit', 'AgentDesiBond', 'ca', 'many', 'go', 'benifited']", Also how many people benifited from health cover during corona and if you go through the conditions of policy 1% public cant claim benifit,[]
450,450,Many many happy returns of the day @nsitharaman ji!! Thanks for taking so many proactive measures to keep economy afloat despite being hit hard with two corona waves as a nation! @shivansh_sh @RachnaJainNM @abhishek_kamal @surindar1 @rishipandeyBJP @harshcha @ankitchandelbjp,en,[],"['@nsitharaman', '@shivansh_sh', '@RachnaJainNM', '@abhishek_kamal', '@surindar1', '@rishipandeyBJP', '@harshcha', '@ankitchandelbjp']",[],"['Many', 'many', 'happy', 'returns', 'of', 'the', 'day', 'nsitharaman', 'ji', 'Thanks', 'for', 'taking', 'so', 'many', 'proactive', 'measures', 'to', 'keep', 'economy', 'afloat', 'despite', 'being', 'hit', 'hard', 'with', 'two', 'corona', 'waves', 'as', 'a', 'nation', 'shivansh_sh', 'RachnaJainNM', 'abhishek_kamal', 'surindar1', 'rishipandeyBJP', 'harshcha', 'ankitchandelbjp']","['Thanks', 'hit', 'day', 'corona', 'proactive', 'abhishek_kamal', 'taking', 'ji', 'hard', 'waves', 'nsitharaman', 'surindar1', 'despite', 'returns', 'rishipandeyBJP', 'keep', 'economy', 'happy', 'many', 'nation', 'measures', 'Many', 'ankitchandelbjp', 'harshcha', 'two', 'afloat', 'RachnaJainNM', 'shivansh_sh']",Many many happy returns of the day ji Thanks for taking so many proactive measures to keep economy afloat despite being hit hard with two corona waves as a nation ,[]
451,451,Hearty birthday greetings to the country's successful Finance Minister Smt @nsitharaman ji.  Your policies have given a new direction to the country during the Corona crisis.  I pray to God for your healthy and happy life. @narendramodi @myogiadityanath,en,[],"['@nsitharaman', '@narendramodi', '@myogiadityanath']",[],"['Hearty', 'birthday', 'greetings', 'to', 'the', 'country', ""'s"", 'successful', 'Finance', 'Minister', 'Smt', 'nsitharaman', 'ji', 'Your', 'policies', 'have', 'given', 'a', 'new', 'direction', 'to', 'the', 'country', 'during', 'the', 'Corona', 'crisis', 'I', 'pray', 'to', 'God', 'for', 'your', 'healthy', 'and', 'happy', 'life', 'narendramodi', 'myogiadityanath']","[""'s"", 'birthday', 'God', 'Your', 'country', 'ji', 'new', 'nsitharaman', 'life', 'Smt', 'healthy', 'policies', 'given', 'crisis', 'greetings', 'myogiadityanath', 'narendramodi', 'Hearty', 'direction', 'happy', 'Minister', 'pray', 'Finance', 'Corona', 'successful', 'I']",Hearty birthday greetings to the countrys successful Finance Minister Smt ji Your policies have given a new direction to the country during the Corona crisis I pray to God for your healthy and happy life ,[]
452,452,"@spectatorindex Dear admin @spectatorindex Complete Vaccination will lower the effects of CoViD and case of fatality will be very less. Corona will be away from earth only if people are responsible. Masks On all time while out, social distancing will do all required things",en,[],"['@spectatorindex', '@spectatorindex']",[],"['spectatorindex', 'Dear', 'admin', 'spectatorindex', 'Complete', 'Vaccination', 'will', 'lower', 'the', 'effects', 'of', 'CoViD', 'and', 'case', 'of', 'fatality', 'will', 'be', 'very', 'less', 'Corona', 'will', 'be', 'away', 'from', 'earth', 'only', 'if', 'people', 'are', 'responsible', 'Masks', 'On', 'all', 'time', 'while', 'out', 'social', 'distancing', 'will', 'do', 'all', 'required', 'things']","['CoViD', 'admin', 'Masks', 'distancing', 'Dear', 'effects', 'people', 'spectatorindex', 'responsible', 'lower', 'case', 'social', 'Vaccination', 'required', 'earth', 'fatality', 'less', 'away', 'Complete', 'Corona', 'things', 'time', 'On']", Dear admin Complete Vaccination will lower the effects of CoViD and case of fatality will be very less Corona will be away from earth only if people are responsible Masks On all time while out social distancing will do all required things,[]
453,453,Corona vacations pe gaya he do din k lie 👍,en,[],[],[],"['Corona', 'vacations', 'pe', 'gaya', 'he', 'do', 'din', 'k', 'lie', '👍']","['Corona', 'din', 'vacations', 'lie', '👍', 'gaya', 'k', 'pe']",Corona vacations pe gaya he do din k lie 👍,['👍']
454,454,#LastWarningToFulfillFate #انذار_اخير_لتحقيق_المصير •Dear brothers and sisters all over the world if you want to be safe from Corona and climate war just make sure that this is a warning from Allah if you have questions all the answers arehereReadabout ImamMahdi Nasser Mohammad,en,"['#LastWarningToFulfillFate', '#انذار_اخير_لتحقيق_المصير']",[],[],"['LastWarningToFulfillFate', 'انذار_اخير_لتحقيق_المصير', '•Dear', 'brothers', 'and', 'sisters', 'all', 'over', 'the', 'world', 'if', 'you', 'want', 'to', 'be', 'safe', 'from', 'Corona', 'and', 'climate', 'war', 'just', 'make', 'sure', 'that', 'this', 'is', 'a', 'warning', 'from', 'Allah', 'if', 'you', 'have', 'questions', 'all', 'the', 'answers', 'arehereReadabout', 'ImamMahdi', 'Nasser', 'Mohammad']","['LastWarningToFulfillFate', 'war', 'Allah', 'sure', 'want', 'Mohammad', 'climate', 'questions', 'brothers', 'warning', 'sisters', 'make', 'answers', 'world', 'Nasser', 'safe', 'arehereReadabout', 'Corona', 'ImamMahdi', '•Dear', 'انذار_اخير_لتحقيق_المصير']", •Dear brothers and sisters all over the world if you want to be safe from Corona and climate war just make sure that this is a warning from Allah if you have questions all the answers arehereReadabout ImamMahdi Nasser Mohammad,[]
455,455,Real Corona Yodha struggling for salary  Global Hospital Thane issue Thane Municipal corporation where does your covid funds are??? #SCAM ? @TMCaTweetAway @Awhadspeaks @VikramNcp @mulla_najeeb @ShanuPathanNCP @RutaSamant,en,['#SCAM'],"['@TMCaTweetAway', '@Awhadspeaks', '@VikramNcp', '@mulla_najeeb', '@ShanuPathanNCP', '@RutaSamant']",[],"['Real', 'Corona', 'Yodha', 'struggling', 'for', 'salary', 'Global', 'Hospital', 'Thane', 'issue', 'Thane', 'Municipal', 'corporation', 'where', 'does', 'your', 'covid', 'funds', 'are', 'SCAM', 'TMCaTweetAway', 'Awhadspeaks', 'VikramNcp', 'mulla_najeeb', 'ShanuPathanNCP', 'RutaSamant']","['Yodha', 'corporation', 'Hospital', 'funds', 'mulla_najeeb', 'TMCaTweetAway', 'RutaSamant', 'Municipal', 'Real', 'salary', 'ShanuPathanNCP', 'SCAM', 'Global', 'Corona', 'Thane', 'covid', 'issue', 'struggling', 'Awhadspeaks', 'VikramNcp']",Real Corona Yodha struggling for salary Global Hospital Thane issue Thane Municipal corporation where does your covid funds are  ,[]
456,456,"@ShehuSani @NCDCgov To observe social distancing and count the number news cases. Although, Corona virus don't attend Royal/Presidential weeding 😀",en,[],"['@ShehuSani', '@NCDCgov']",[],"['ShehuSani', 'NCDCgov', 'To', 'observe', 'social', 'distancing', 'and', 'count', 'the', 'number', 'news', 'cases', 'Although', 'Corona', 'virus', 'do', ""n't"", 'attend', 'Royal/Presidential', 'weeding', '😀']","['social', 'Corona', 'To', 'cases', 'Although', 'virus', '😀', ""n't"", 'weeding', 'count', 'news', 'distancing', 'Royal/Presidential', 'number', 'attend', 'ShehuSani', 'NCDCgov', 'observe']", To observe social distancing and count the number news cases Although Corona virus dont attend Royal/Presidential weeding 😀,['😀']
457,457,2 days ago I was vaccinated the 1st dose of the Corona vaccine in a private clinic It's Sinovac  At first I thought I was going to get an injection I was a little nervous cause I haven't gotten an injection for a long time  3 wks later it will be the 2nd dose vaccination #vaccine  https://t.co/vvpJCebfHf,en,['#vaccine'],[],['https://t.co/vvpJCebfHf'],"['2', 'days', 'ago', 'I', 'was', 'vaccinated', 'the', '1st', 'dose', 'of', 'the', 'Corona', 'vaccine', 'in', 'a', 'private', 'clinic', 'It', ""'s"", 'Sinovac', 'At', 'first', 'I', 'thought', 'I', 'was', 'going', 'to', 'get', 'an', 'injection', 'I', 'was', 'a', 'little', 'nervous', 'cause', 'I', 'have', ""n't"", 'gotten', 'an', 'injection', 'for', 'a', 'long', 'time', '3', 'wks', 'later', 'it', 'will', 'be', 'the', '2nd', 'dose', 'vaccination', 'vaccine', 'https', 't.co/vvpJCebfHf']","[""'s"", '3', 'long', ""n't"", 'Sinovac', 'vaccinated', 'injection', 'At', 'cause', 'wks', '1st', 'later', '2nd', 'going', 'clinic', 'https', 'gotten', 't.co/vvpJCebfHf', 'days', 'nervous', 'thought', 'ago', 'private', 'little', 'Corona', 'get', 'dose', '2', 'vaccination', 'time', 'vaccine', 'I', 'It', 'first']",2 days ago I was vaccinated the 1st dose of the Corona vaccine in a private clinic Its Sinovac At first I thought I was going to get an injection I was a little nervous cause I havent gotten an injection for a long time 3 wks later it will be the 2nd dose vaccination ,[]
458,458,"I had an injection of Corona vaccine in a private clinic and fortunately my vaccination is free  I was sitting alone in the children's playground , waiting for the nurse to call me by my name to get the Corona vaccine  I got a vaccination of 《 Sinovac 》 我接种了《 科兴 》的疫苗  https://t.co/iHYZ6PPEAd",en,[],[],['https://t.co/iHYZ6PPEAd'],"['I', 'had', 'an', 'injection', 'of', 'Corona', 'vaccine', 'in', 'a', 'private', 'clinic', 'and', 'fortunately', 'my', 'vaccination', 'is', 'free', 'I', 'was', 'sitting', 'alone', 'in', 'the', 'children', ""'s"", 'playground', 'waiting', 'for', 'the', 'nurse', 'to', 'call', 'me', 'by', 'my', 'name', 'to', 'get', 'the', 'Corona', 'vaccine', 'I', 'got', 'a', 'vaccination', 'of', '《', 'Sinovac', '》', '我接种了《', '科兴', '》的疫苗', 'https', 't.co/iHYZ6PPEAd']","['name', ""'s"", 'Sinovac', '《', 'injection', 'sitting', '科兴', 'got', 'playground', '我接种了《', 'waiting', 't.co/iHYZ6PPEAd', 'fortunately', 'clinic', 'https', 'nurse', '》', 'call', 'free', 'private', 'children', '》的疫苗', 'Corona', 'get', 'vaccination', 'vaccine', 'alone', 'I']",I had an injection of Corona vaccine in a private clinic and fortunately my vaccination is free I was sitting alone in the childrens playground  waiting for the nurse to call me by my name to get the Corona vaccine I got a vaccination of 《 Sinovac 》 我接种了《 科兴 》的疫苗 ,[]
459,459,Corona is coming #SindhGovt #Sindh #NCOC  https://t.co/OiMb0csTpd,en,"['#SindhGovt', '#Sindh', '#NCOC']",[],['https://t.co/OiMb0csTpd'],"['Corona', 'is', 'coming', 'SindhGovt', 'Sindh', 'NCOC', 'https', 't.co/OiMb0csTpd']","['Corona', 'NCOC', 't.co/OiMb0csTpd', 'https', 'SindhGovt', 'Sindh', 'coming']",Corona is coming ,[]
460,460,Basically @newslaundry is comparing Taliban with Corona,en,[],['@newslaundry'],[],"['Basically', 'newslaundry', 'is', 'comparing', 'Taliban', 'with', 'Corona']","['Corona', 'Basically', 'newslaundry', 'comparing', 'Taliban']",Basically is comparing Taliban with Corona,[]
461,461,"Education should be our first priority, revise decision and open schools. Save Sindh, Save Education.   #End_corona_not_education  https://t.co/hhsuT1tNKz",en,['#End_corona_not_education'],[],['https://t.co/hhsuT1tNKz'],"['Education', 'should', 'be', 'our', 'first', 'priority', 'revise', 'decision', 'and', 'open', 'schools', 'Save', 'Sindh', 'Save', 'Education', 'End_corona_not_education', 'https', 't.co/hhsuT1tNKz']","['t.co/hhsuT1tNKz', 'Education', 'decision', 'Sindh', 'priority', 'Save', 'https', 'revise', 'schools', 'open', 'first', 'End_corona_not_education']",Education should be our first priority revise decision and open schools Save Sindh Save Education ,[]
462,462,So Taliban is the front end of Corona now?,en,[],[],[],"['So', 'Taliban', 'is', 'the', 'front', 'end', 'of', 'Corona', 'now']","['front', 'end', 'Corona', 'So', 'Taliban']",So Taliban is the front end of Corona now,[]
463,463,Corona: Are You Serious????? #End_corona_not_education  https://t.co/fMRguiXLJ9,en,['#End_corona_not_education'],[],['https://t.co/fMRguiXLJ9'],"['Corona', 'Are', 'You', 'Serious', 'End_corona_not_education', 'https', 't.co/fMRguiXLJ9']","['Corona', 'Are', 't.co/fMRguiXLJ9', 'You', 'Serious', 'https', 'End_corona_not_education']",Corona: Are You Serious ,[]
464,464,I have started antipicating whether the call I have to make is worth listening to the corona caller tune or not.,en,[],[],[],"['I', 'have', 'started', 'antipicating', 'whether', 'the', 'call', 'I', 'have', 'to', 'make', 'is', 'worth', 'listening', 'to', 'the', 'corona', 'caller', 'tune', 'or', 'not']","['started', 'whether', 'listening', 'call', 'make', 'caller', 'antipicating', 'corona', 'tune', 'worth', 'I']",I have started antipicating whether the call I have to make is worth listening to the corona caller tune or not,[]
465,465,"Ramon Allones Small Club Corona is as good as it gets, mild to medium, floral and sweet… #ramonallones #cigar #cuban #theembershoppe #thecurve #centrepointbandarutama @ The Embershoppe@Centrepoint Bandar Utama  https://t.co/zBRKY9dUiD",en,"['#ramonallones', '#cigar', '#cuban', '#theembershoppe', '#thecurve', '#centrepointbandarutama']",['@'],['https://t.co/zBRKY9dUiD'],"['Ramon', 'Allones', 'Small', 'Club', 'Corona', 'is', 'as', 'good', 'as', 'it', 'gets', 'mild', 'to', 'medium', 'floral', 'and', 'sweet…', 'ramonallones', 'cigar', 'cuban', 'theembershoppe', 'thecurve', 'centrepointbandarutama', 'The', 'Embershoppe', 'Centrepoint', 'Bandar', 'Utama', 'https', 't.co/zBRKY9dUiD']","['cuban', 't.co/zBRKY9dUiD', 'floral', 'mild', 'good', 'centrepointbandarutama', 'https', 'Bandar', 'thecurve', 'theembershoppe', 'Small', 'Club', 'ramonallones', 'gets', 'Utama', 'Allones', 'sweet…', 'Corona', 'The', 'medium', 'cigar', 'Embershoppe', 'Centrepoint', 'Ramon']",Ramon Allones Small Club Corona is as good as it gets mild to medium floral and sweet… @ The Embershoppe Bandar Utama ,[]
466,466,@DhirajRMishra21 A declining graph is a sigh of concern The Scenerio changes when the declining graph is of corona positives Happy to see the decline Hope and Pray it continues the same Take Care Friends 🙏💐,en,[],['@DhirajRMishra21'],[],"['DhirajRMishra21', 'A', 'declining', 'graph', 'is', 'a', 'sigh', 'of', 'concern', 'The', 'Scenerio', 'changes', 'when', 'the', 'declining', 'graph', 'is', 'of', 'corona', 'positives', 'Happy', 'to', 'see', 'the', 'decline', 'Hope', 'and', 'Pray', 'it', 'continues', 'the', 'same', 'Take', 'Care', 'Friends', '🙏💐']","['see', 'corona', 'Happy', 'changes', 'decline', '🙏💐', 'positives', 'A', 'Scenerio', 'DhirajRMishra21', 'continues', 'sigh', 'concern', 'Care', 'Hope', 'The', 'graph', 'Pray', 'declining', 'Friends', 'Take']", A declining graph is a sigh of concern The Scenerio changes when the declining graph is of corona positives Happy to see the decline Hope and Pray it continues the same Take Care Friends 🙏💐,"['🙏', '💐']"
467,467,A declining graph is a sigh of concern The Scenerio changes when the declining graph is of corona positives Happy to see the decline Hope and Pray it continues the same Take Care Friends 🙏💐,en,[],[],[],"['A', 'declining', 'graph', 'is', 'a', 'sigh', 'of', 'concern', 'The', 'Scenerio', 'changes', 'when', 'the', 'declining', 'graph', 'is', 'of', 'corona', 'positives', 'Happy', 'to', 'see', 'the', 'decline', 'Hope', 'and', 'Pray', 'it', 'continues', 'the', 'same', 'Take', 'Care', 'Friends', '🙏💐']","['see', 'corona', 'Happy', 'changes', 'decline', '🙏💐', 'positives', 'A', 'Scenerio', 'continues', 'sigh', 'concern', 'Care', 'Hope', 'The', 'graph', 'Pray', 'declining', 'Friends', 'Take']",A declining graph is a sigh of concern The Scenerio changes when the declining graph is of corona positives Happy to see the decline Hope and Pray it continues the same Take Care Friends 🙏💐,"['🙏', '💐']"
