,words,scores
458,view,13
459,distribut,13
460,institut,13
461,fund,13
462,friday,13
463,absolut,13
464,wake,13
465,room,13
466,event,13
467,ill,13
468,proper,13
469,treat,13
470,direct,13
471,woman,13
472,isol,13
473,kumbh,13
474,amit,13
475,wife,13
476,low,13
477,myanmar,13
478,candid,13
479,myeik,13
480,senior,12
481,concern,12
482,sop,12
483,act,12
484,recent,12
485,higher,12
486,mental,12
487,listen,12
488,covishield,12
489,helplin,12
490,infrastructur,12
491,book,12
492,credit,12
493,rtpcr,12
494,park,12
495,your,12
496,suggest,12
497,jai,12
498,suspend,12
499,quarantin,12
500,sever,12
501,minor,12
502,impact,12
503,financi,12
504,strictli,12
505,complex,12
506,attack,12
507,touch,12
508,hand,12
509,pass,12
510,urg,12
511,healthi,12
512,stand,12
513,thousand,12
514,chief,12
515,border,12
516,prepar,12
517,declar,12
518,cdc,12
519,fail,12
520,muslim,12
521,phase,12
522,expert,12
523,retweet,12
524,johnson,12
525,amidst,11
526,put,11
527,detail,11
528,futur,11
529,colleg,11
530,worri,11
531,left,11
532,prescrib,11
533,shut,11
534,oper,11
535,charg,11
536,form,11
537,return,11
538,flight,11
539,lab,11
540,keep,11
541,wonder,11
542,rest,11
543,tweet,11
544,behaviour,11
545,outsid,11
546,food,11
547,sanit,11
548,clinic,11
549,failur,11
550,street,11
551,war,11
552,honour,11
553,clear,11
554,essenti,11
555,fire,11
556,member,11
557,photo,11
558,court,11
559,forget,11
560,ramadan,11
561,link,11
562,list,11
563,shah,11
564,resourc,11
565,imam,11
566,nasser,11
567,alyemeni,11
568,rajab,11
569,karnataka,11
570,chor,11
571,cbse,11
572,present,11
573,ground,11
574,capac,11
575,socialdistanc,11
576,document,11
577,civilian,11
578,teacher,10
579,tough,10
580,shift,10
581,card,10
582,here,10
583,disabl,10
584,immun,10
585,restaur,10
586,enter,10
587,comment,10
588,examin,10
589,held,10
590,told,10
591,defeat,10
592,green,10
593,practic,10
594,word,10
595,account,10
596,accept,10
597,cross,10
598,individu,10
599,sad,10
600,lucknow,10
601,carri,10
602,join,10
603,loss,10
604,natur,10
605,learn,10
606,sputnik,10
607,late,10
608,econom,10
609,extrem,10
610,usa,10
611,virtual,10
612,narendra,10
613,railway,10
614,holi,10
615,hindu,10
616,mind,10
617,benefit,10
618,civil,10
619,resid,10
620,inspit,10
621,feb,10
622,rel,10
623,madam,10
624,raid,10
625,game,10
626,commun,10
627,middl,10
628,consid,10
629,pharmaceut,10
630,fulli,9
631,option,9
632,appreci,9
633,fever,9
634,deadli,9
635,everyday,9
636,twitter,9
637,passeng,9
638,period,9
639,pic,9
640,mention,9
641,hind,9
642,child,9
643,write,9
644,elig,9
645,key,9
646,film,9
647,jab,9
648,biden,9
649,presid,9
650,trial,9
651,remov,9
652,fake,9
653,hello,9
654,scar,9
655,littl,9
656,punjab,9
657,statu,9
658,guid,9
659,pharma,9
660,beat,9
661,afraid,9
662,earn,9
663,delay,9
664,modiji,9
665,base,9
666,migrant,9
667,pictur,9
668,agre,9
669,observ,9
670,eye,9
671,mom,9
672,guy,9
673,earth,9
674,hain,9
675,drop,9
676,couldnt,9
677,claim,9
678,air,9
679,relief,9
680,collaps,9
681,brother,9
682,difficult,9
683,sant,9
684,kumar,9
685,implement,9
686,locat,9
687,hey,9
688,kanpur,9
689,final,9
690,asap,9
691,town,9
692,peak,9
693,movement,9
694,stage,9
695,upto,9
696,nhi,9
697,appeal,9
698,growth,9
699,standard,9
700,crematorium,9
701,american,9
702,expos,8
703,pathet,8
704,nahi,8
705,task,8
706,chanc,8
707,breath,8
708,leadership,8
709,unit,8
710,small,8
711,past,8
712,minut,8
713,metro,8
714,produc,8
715,univers,8
716,explain,8
717,payment,8
718,rememb,8
719,advic,8
720,organis,8
721,zero,8
722,bank,8
723,trump,8
724,young,8
725,saw,8
726,gon,8
727,norm,8
728,procur,8
729,covaxin,8
730,type,8
731,necessari,8
732,appli,8
733,leav,8
734,registr,8
735,serious,8
736,launch,8
737,discharg,8
738,clean,8
739,proud,8
740,useless,8
741,needi,8
742,bharat,8
743,commission,8
744,wed,8
745,decid,8
746,unfortun,8
747,realis,8
748,transport,8
749,what,8
750,diabet,8
751,theyr,8
752,protest,8
753,lift,8
754,mela,8
755,jampj,8
756,aur,8
757,paus,8
758,badli,8
759,sab,8
760,pain,8
761,seat,8
762,scientist,8
763,focu,8
764,disast,8
765,recommend,8
766,whatsapp,8
767,half,8
768,speed,8
769,yogi,8
770,notic,8
771,water,8
772,filter,8
773,block,8
774,khan,8
775,logic,8
776,equip,8
777,draw,8
778,car,8
779,congress,8
780,asharamji,8
781,bapu,8
782,acut,8
783,platform,8
784,junta,8
785,nug,8
786,diagnos,7
787,function,7
788,religi,7
789,self,7
790,properli,7
791,search,7
792,answer,7
793,wuhan,7
794,curb,7
795,transmiss,7
796,stori,7
797,non,7
798,ive,7
799,nearli,7
800,union,7
801,marriag,7
802,plu,7
803,peac,7
804,warn,7
805,ministri,7
806,arent,7
807,stadium,7
808,earli,7
809,organ,7
810,south,7
811,paid,7
812,discu,7
813,motiv,7
814,cricket,7
815,certif,7
816,bihar,7
817,unnecessari,7
818,assist,7
819,pfizer,7
820,target,7
821,deni,7
822,digit,7
823,basic,7
824,connect,7
825,nagar,7
826,ahead,7
827,contribut,7
828,deliv,7
829,deliveri,7
830,camp,7
831,push,7
832,namo,7
833,site,7
834,simpli,7
835,sorri,7
836,suppos,7
837,uncl,7
838,hon,7
839,son,7
840,mubarak,7
841,clot,7
842,kar,7
843,governor,7
844,russian,7
845,coach,7
846,rahul,7
847,max,7
848,head,7
849,decreas,7
850,extra,7
851,gandhi,7
852,idea,7
853,convert,7
854,tha,7
855,prescript,7
856,advis,7
857,score,7
858,donor,7
859,longer,7
860,imagin,7
861,heal,7
862,sit,7
863,log,7
864,cell,7
865,appropri,7
866,june,7
867,nautankibaaz,7
868,hitler,7
869,lower,7
870,ram,7
871,massiv,7
872,arrest,7
873,servantsplumberspolicemenampetc,7
874,poorampneedi,7
875,quest,7
876,wage,7
877,enforc,7
878,station,7
879,sai,7
880,buy,7
881,hetero,7
882,aark,7
883,floor,7
884,uphar,7
885,ext,7
886,refus,7
887,pradesh,7
888,space,7
889,condol,7
890,internet,7
891,wifi,7
892,wireless,7
893,broadband,7
894,terrorist,7
895,financ,6
896,ceo,6
897,teach,6
898,hard,6
899,temporarili,6
900,rapidli,6
901,improv,6
902,build,6
903,rout,6
904,honor,6
905,brazil,6
906,boy,6
907,entri,6
908,fool,6
909,shoot,6
910,shock,6
911,trailer,6
912,youll,6
913,pressur,6
914,movi,6
915,sake,6
916,law,6
917,ride,6
918,celebr,6
919,destroy,6
920,insid,6
921,hype,6
922,lung,6
923,land,6
924,term,6
925,damag,6
926,voter,6
927,vanish,6
928,commiss,6
929,north,6
930,lock,6
931,channel,6
932,dedic,6
933,novel,6
934,statist,6
935,militari,6
936,specif,6
937,physic,6
938,soul,6
939,grant,6
940,coverag,6
941,efficaci,6
942,theatr,6
943,armi,6
944,attent,6
945,hall,6
946,gym,6
947,chennai,6
948,wash,6
949,visual,6
950,origin,6
951,catch,6
952,neglig,6
953,irrespons,6
954,initi,6
955,monitor,6
956,scam,6
957,pick,6
958,fun,6
959,experi,6
960,grow,6
961,walk,6
962,committe,6
963,agenc,6
964,track,6
965,democraci,6
966,din,6
967,handl,6
968,yeh,6
969,serv,6
970,short,6
971,kept,6
