,words,scores
1639,shut,2
1640,discount,2
1641,pure,2
1642,enemi,2
1643,elder,2
1644,timelin,2
1645,wtf,2
1646,foot,2
1647,cruelti,2
1648,contamin,2
1649,suffici,2
1650,tough,2
1651,inc,2
1652,pak,2
1653,modiji,2
1654,eid,2
1655,outdoor,2
1656,pool,2
1657,liquor,2
1658,address,2
1659,mustafa,2
1660,bhavani,2
1661,malai,2
1662,jay,2
1663,mar,2
1664,bachelor,2
1665,resign,2
1666,kejriw,2
1667,purchas,2
1668,centr,2
1669,indebt,2
1670,greet,2
1671,dgp,2
1672,leftless,2
1673,regularli,2
1674,ruin,2
1675,gyan,2
1676,saheb,2
1677,scriptur,2
1678,spiritu,2
1679,devot,2
1680,rude,2
1681,each,2
1682,settl,2
1683,excus,2
1684,separ,2
1685,extra,2
1686,imambargah,2
1687,andhra,2
1688,medal,2
1689,rapidli,2
1690,sawant,2
1691,khan,2
1692,flop,2
1693,nikl,2
1694,hogeand,2
1695,collag,2
1696,uuu,2
1697,teru,2
1698,spray,2
1699,nobel,2
1700,covert,2
1701,religi,2
1702,failur,2
1703,unavail,2
1704,livelihood,2
1705,infinit,2
1706,radiat,2
1707,theori,2
1708,anim,2
1709,mata,2
1710,evil,2
1711,recuit,2
1712,promis,2
1713,audit,2
1714,ludhiana,2
1715,agar,2
1716,degapleas,2
1717,america,2
1718,popular,2
1719,vip,2
1720,mindset,2
1721,benifit,2
1722,proactiv,2
1723,hearti,2
1724,sister,2
1725,thane,2
1726,havent,2
1727,revis,2
1728,caller,2
1729,scenerio,2
1730,resolv,2
1731,liquid,2
1732,separatist,2
1733,ideolog,2
1734,simpli,2
1735,classifi,2
1736,wing,2
1737,cmh,2
1738,obey,2
1739,media,2
1740,refresh,2
1741,desper,2
1742,fare,2
1743,doubt,2
1744,strike,2
1745,ayurveda,2
1746,hum,2
1747,assign,2
1748,ration,2
1749,ayya,2
1750,jesu,2
1751,christ,2
1752,assembl,2
1753,lol,2
1754,bhaderwah,2
1755,nepal,2
1756,aid,2
1757,advisori,2
1758,puppet,2
1759,reentri,2
1760,gratitud,2
1761,chest,2
1762,option,2
1763,growth,2
1764,exchang,2
1765,twice,2
1766,proper,2
1767,bbc,2
1768,bishop,2
1769,jacob,2
1770,pack,2
1771,disturb,2
1772,complic,2
1773,design,2
1774,equip,2
1775,intensifi,2
1776,fabric,2
1777,shawwal,2
1778,rahe,2
1779,gay,2
1780,tak,2
1781,mat,2
1782,handl,2
1783,properti,2
1784,pop,2
1785,permit,2
1786,liber,2
1787,upload,2
1788,madhya,2
1789,troubl,2
1790,arrang,2
