,words,scores
966,malaria,4
967,turkey,4
968,game,4
969,petrol,4
970,survive,4
971,largest,4
972,fastest,4
973,logic,4
974,symptom,4
975,executive,4
976,childrens,4
977,account,4
978,spent,4
979,subway,4
980,current,4
981,paid,4
982,deliver,4
983,society,4
984,satbhakti,4
985,benefit,4
986,wednesday,4
987,procedure,4
988,loom,4
989,loot,4
990,region,4
991,bear,4
992,pace,4
993,instruct,4
994,pic,4
995,covishield,4
996,nagar,4
997,sangh,4
998,discover,4
999,block,4
1000,ago,4
1001,punjab,4
1002,biggest,4
1003,climate,4
1004,answer,4
1005,little,4
1006,gotten,4
1007,witness,4
1008,alandur,4
1009,sanitary,4
1010,divyaa,4
1011,expose,4
1012,rac,4
1013,arabia,4
1014,rahul,4
1015,onward,4
1016,fever,4
1017,fast,4
1018,scheme,4
1019,bread,4
1020,northern,4
1021,inspire,4
1022,festival,4
1023,photograph,4
1024,white,4
1025,door,4
1026,instruction,4
1027,hospitalize,4
1028,andaman,4
1029,lift,4
1030,perform,4
1031,bihar,4
1032,valid,4
1033,speed,4
1034,express,4
1035,trump,4
1036,explain,4
1037,message,4
1038,forgotten,4
1039,chi,4
1040,shall,4
1041,suspect,4
1042,corruption,4
1043,participate,4
1044,kudos,4
1045,buy,4
1046,qualifier,4
1047,men,4
1048,mahathir,4
1049,afford,4
1050,malaysian,4
1051,detect,4
1052,couple,4
1053,likely,4
1054,super,4
1055,relaxed,4
1056,checked,4
1057,dueto,4
1058,madhyapradesh,4
1059,aro,4
1060,qualify,4
1061,jawan,4
1062,meu,4
1063,spreader,4
1064,kes,4
1065,janssen,4
1066,netherlands,4
1067,twitter,4
1068,traffic,4
1069,average,4
1070,salute,4
1071,rtpcr,4
1072,location,4
1073,refer,4
1074,prez,4
1075,vehicle,4
1076,igp,4
1077,parking,4
1078,kodagu,4
1079,stone,4
1080,sep,4
1081,prevail,4
1082,sahab,4
1083,versus,3
1084,compensation,3
1085,june,3
1086,november,3
1087,kya,3
1088,cm,3
1089,speedy,3
1090,ongoing,3
1091,sincerely,3
1092,apriciated,3
1093,disaster,3
1094,europe,3
1095,metro,3
1096,aluva,3
1097,municipality,3
1098,unfortunate,3
1099,concerned,3
1100,sent,3
1101,commitment,3
1102,diff,3
1103,part,3
1104,rat,3
1105,operating,3
1106,hotel,3
1107,permission,3
1108,operate,3
1109,transmission,3
1110,quick,3
1111,globally,3
1112,discriminate,3
1113,inject,3
1114,quality,3
1115,refund,3
1116,chain,3
1117,receives,3
1118,bhubaneswar,3
1119,compensate,3
1120,switch,3
1121,folk,3
1122,king,3
1123,relationship,3
1124,shameful,3
1125,newspaper,3
1126,opposition,3
1127,allege,3
1128,violation,3
1129,soldier,3
1130,put,3
1131,contract,3
1132,ji,3
1133,beat,3
1134,bangkok,3
1135,strain,3
1136,discus,3
1137,exist,3
1138,divide,3
1139,trigger,3
1140,behavior,3
1141,weapon,3
1142,opinion,3
1143,planning,3
1144,worried,3
1145,baby,3
1146,event,3
1147,director,3
1148,brace,3
1149,narendra,3
1150,inoculation,3
1151,move,3
1152,illness,3
1153,tho,3
1154,truly,3
1155,saturday,3
1156,lasthrs,3
1157,solve,3
1158,slide,3
1159,chennai,3
1160,tofrom,3
1161,inchennai,3
1162,fatalitiesampactive,3
1163,singaporean,3
1164,southern,3
1165,keralas,3
1166,table,3
1167,gift,3
1168,ignore,3
1169,necessity,3
1170,delay,3
1171,determine,3
1172,hasnt,3
1173,asymptomatic,3
1174,ganga,3
1175,jldi,3
1176,australian,3
1177,commercial,3
1178,exempt,3
1179,commit,3
1180,encourage,3
1181,sudden,3
1182,fighter,3
1183,flightpassenger,3
1184,urgent,3
1185,birth,3
1186,nnmc,3
1187,blind,3
1188,apart,3
1189,appropriate,3
1190,professional,3
1191,asan,3
1192,burdwan,3
1193,unemployment,3
1194,kiss,3
1195,complex,3
1196,rid,3
1197,ceo,3
1198,sale,3
1199,project,3
1200,globe,3
1201,adult,3
1202,scrap,3
1203,section,3
1204,culture,3
1205,he,3
1206,factor,3
1207,key,3
1208,arrival,3
1209,spot,3
1210,havoc,3
1211,stupid,3
1212,secret,3
1213,husband,3
1214,worship,3
1215,retire,3
1216,finish,3
1217,cut,3
1218,aspect,3
1219,maha,3
1220,achievement,3
1221,risky,3
1222,successfully,3
1223,village,3
1224,mangrove,3
1225,vulnerable,3
1226,kit,3
1227,fatal,3
1228,threat,3
1229,short,3
1230,develop,3
1231,opportunity,3
1232,tackle,3
1233,presidential,3
1234,okay,3
1235,clean,3
1236,exercise,3
1237,bcoz,3
1238,stall,3
1239,mira,3
1240,basis,3
1241,prophet,3
1242,yahweh,3
1243,earth,3
1244,heaven,3
1245,bangalore,3
1246,rent,3
1247,cummulative,3
1248,rcvrd,3
1249,grwth,3
1250,dbling,3
1251,gym,3
1252,mein,3
1253,joe,3
1254,build,3
1255,responsibility,3
1256,helpless,3
1257,journalist,3
1258,head,3
1259,boy,3
1260,forcefully,3
1261,ettayapuram,3
1262,wash,3
1263,sanitizer,3
1264,indoor,3
1265,inconvenience,3
1266,remote,3
1267,preparedness,3
1268,shit,3
1269,worldwide,3
1270,living,3
1271,cowin,3
1272,course,3
1273,saving,3
1274,generation,3
1275,unbelievable,3
1276,kumar,3
1277,kar,3
1278,knowledge,3
1279,kabir,3
1280,atmosphere,3
1281,fraud,3
1282,mourn,3
1283,held,3
1284,standard,3
1285,image,3
1286,totally,3
1287,negligence,3
1288,dreadful,3
1289,careless,3
1290,extremely,3
1291,slow,3
1292,magic,3
1293,admin,3
1294,ceremony,3
1295,funny,3
1296,click,3
1297,brain,3
1298,itll,3
1299,leave,3
1300,recently,3
1301,dung,3
1302,harass,3
1303,lecture,3
1304,article,3
1305,comment,3
1306,overcome,3
1307,income,3
1308,successful,3
1309,observe,3
1310,later,3
1311,tune,3
1312,sigh,3
1313,stipulate,3
1314,large,3
1315,consignment,3
1316,direct,3
1317,superior,3
1318,aur,3
1319,met,3
1320,baad,3
1321,transfer,3
1322,continuously,3
1323,trade,3
1324,shock,3
1325,devastate,3
1326,green,3
1327,gandhi,3
1328,viral,3
1329,educate,3
1330,needy,3
1331,meal,3
1332,establishment,3
1333,pcr,3
1334,dengue,3
1335,donation,3
1336,surely,3
1337,reserve,3
1338,communal,3
1339,mai,3
1340,corporater,3
1341,bar,3
1342,shortly,3
1343,jamia,3
1344,masjid,3
1345,session,3
1346,fun,3
1347,black,3
1348,admit,3
1349,young,3
1350,circulate,3
1351,interest,3
1352,israel,3
1353,rapid,3
1354,spore,3
1355,suggest,3
1356,couldnt,3
1357,juhu,3
1358,suspend,3
1359,kuwait,3
1360,airline,3
1361,buying,3
1362,born,3
1363,mbbs,3
1364,angry,3
1365,thankfully,3
1366,strict,3
1367,introduce,3
1368,funeral,3
1369,recipient,3
1370,invite,3
1371,spike,3
1372,u,3
1373,visitor,3
1374,texas,3
1375,conference,3
1376,constituency,3
1377,camp,3
1378,strictly,3
1379,gurjant,3
1380,singh,3
1381,disappoint,3
1382,japan,3
1383,owe,3
1384,unable,3
1385,bill,3
1386,mco,3
1387,siren,3
1388,overseas,3
1389,polio,3
1390,stronger,3
1391,approach,3
1392,false,3
1393,dammam,3
1394,proof,3
1395,civilian,3
1396,micro,3
1397,identify,3
1398,university,3
1399,gender,3
1400,impri,3
1401,owner,3
1402,puducherry,3
1403,necessary,3
1404,jam,3
1405,vice,3
1406,haryana,3
1407,energy,3
1408,reveal,3
1409,nonvaccinated,3
1410,destroy,3
1411,mishandle,3
1412,justice,3
1413,howrah,3
1414,mysore,3
1415,shivrajchauhan,3
1416,english,3
1417,enforce,3
1418,guidance,3
1419,kotak,3
1420,innocent,3
1421,nd,3
1422,exactly,3
1423,federal,3
1424,ponder,3
1425,gwalior,3
1426,tonight,3
1427,deptt,3
1428,border,3
1429,srilanka,3
1430,dho,3
1431,actively,3
1432,capital,3
1433,peace,3
1434,monitor,3
1435,bommai,3
1436,hold,3
1437,trial,3
1438,rescue,3
1439,buddha,3
1440,endemic,3
1441,worse,3
1442,wall,3
1443,caseload,3
1444,software,3
1445,st,3
1446,mosquito,3
1447,repent,3
1448,fewer,3
1449,throw,3
1450,contagious,3
1451,trace,3
1452,investigate,3
1453,midnight,3
1454,unannounced,3
1455,mushtaq,3
1456,mahar,3
1457,zardari,3
1458,imposes,3
1459,abu,3
1460,dhabi,3
1461,meghalaya,3
1462,indefinite,3
1463,khost,3
1464,joint,3
1465,islamic,3
1466,clearing,3
1467,qurantine,3
1468,keheliya,3
1469,rambukwella,3
1470,organize,3
1471,dcgi,3
1472,feed,2
1473,pt,2
1474,cylinder,2
1475,production,2
1476,vial,2
1477,plant,2
1478,fadnavis,2
1479,sign,2
1480,mind,2
1481,breathe,2
1482,simple,2
1483,amen,2
1484,sum,2
1485,employer,2
1486,strait,2
1487,precious,2
1488,olympic,2
1489,fan,2
1490,gather,2
1491,favor,2
1492,council,2
1493,unhcr,2
1494,predict,2
1495,error,2
1496,ameen,2
1497,flob,2
1498,dan,2
1499,bridge,2
1500,felt,2
1501,shipment,2
1502,sinopharm,2
1503,fulfil,2
1504,covax,2
1505,tsts,2
1506,dch,2
1507,vty,2
1508,indoors,2
1509,friendship,2
1510,indicate,2
1511,mixture,2
1512,asap,2
1513,dream,2
1514,nft,2
1515,choice,2
1516,kuala,2
1517,lumpur,2
1518,bottle,2
1519,slowdown,2
1520,mismanagement,2
1521,humanity,2
1522,thursday,2
1523,heartfelt,2
1524,cite,2
1525,qiamat,2
1526,mrna,2
1527,seroprevalence,2
1528,survey,2
1529,icmr,2
1530,predicts,2
1531,mere,2
1532,analysis,2
1533,personal,2
1534,chip,2
1535,phone,2
1536,pm,2
1537,inperson,2
1538,drastically,2
1539,us,2
1540,pregnancy,2
1541,shi,2
1542,deputy,2
1543,virology,2
1544,expense,2
1545,dad,2
1546,barely,2
1547,counter,2
1548,british,2
1549,statistic,2
1550,surgery,2
1551,female,2
1552,pun,2
1553,meninggal,2
1554,lepas,2
1555,grab,2
1556,mute,2
1557,selfesteem,2
1558,sport,2
1559,pfatalities,2
1560,than,2
1561,establish,2
1562,korangi,2
1563,intamilnadu,2
1564,dipped,2
1565,kovai,2
1566,irresponsible,2
1567,vaxxer,2
1568,unvaccinated,2
1569,co,2
1570,uttarakhand,2
1571,declares,2
1572,homeo,2
1573,arsenic,2
1574,album,2
1575,agaist,2
1576,technology,2
1577,milions,2
1578,alive,2
1579,mom,2
1580,reschedule,2
1581,sept,2
1582,nature,2
1583,takeover,2
1584,idol,2
1585,investor,2
1586,horror,2
1587,gujarat,2
1588,ayah,2
1589,sebab,2
1590,cremate,2
1591,itni,2
1592,koi,2
1593,itna,2
1594,puri,2
1595,century,2
1596,hi,2
1597,myth,2
1598,aircraft,2
1599,deems,2
1600,quarrentine,2
1601,yuwaah,2
1602,zeal,2
1603,wouldnt,2
1604,strongly,2
1605,evidence,2
1606,pose,2
