,words,scores
661,guwahati,7
662,station,7
663,payment,7
664,foreign,7
665,petrol,7
666,complaint,7
667,officer,7
668,fourth,7
669,childrens,7
670,player,7
671,recent,7
672,channel,7
673,super,7
674,basis,7
675,community,7
676,fine,7
677,register,7
678,grant,7
679,appointment,7
680,immunity,7
681,interest,7
682,development,7
683,drive,7
684,tax,7
685,cancel,7
686,aware,7
687,saturday,7
688,limit,7
689,simple,7
690,application,7
691,sister,7
692,festival,7
693,administration,7
694,county,7
695,average,7
696,nature,6
697,immediately,6
698,indonesia,6
699,fly,6
700,era,6
701,israel,6
702,produce,6
703,sector,6
704,head,6
705,status,6
706,proper,6
707,tak,6
708,dad,6
709,consider,6
710,lower,6
711,finally,6
712,final,6
713,review,6
714,sit,6
715,kumbh,6
716,violate,6
717,minute,6
718,town,6
719,toll,6
720,batch,6
721,distribution,6
722,fan,6
723,push,6
724,needy,6
725,havent,6
726,lord,6
727,outside,6
728,grow,6
729,guide,6
730,ruin,6
731,greater,6
732,similar,6
733,advantage,6
734,purpose,6
735,celebrate,6
736,worse,6
737,village,6
738,word,6
739,account,6
740,card,6
741,statement,6
742,responsibility,6
743,govts,6
744,sad,6
745,probably,6
746,earth,6
747,transmit,6
748,stage,6
749,model,6
750,focus,6
751,dpiaf,6
752,yodha,6
753,partner,6
754,usa,6
755,deal,6
756,immune,6
757,red,6
758,air,6
759,collect,6
760,priority,6
761,pegasus,6
762,thackeray,6
763,karnataka,6
764,accept,6
765,ease,6
766,dist,6
767,speak,6
768,sure,6
769,admit,6
770,idea,6
771,hopefully,6
772,transmission,6
773,there,6
774,wonder,6
775,trace,6
776,worried,6
777,prevention,6
778,joke,6
779,revise,6
780,responsible,6
781,bed,6
782,write,6
783,implement,6
784,opposition,6
785,half,6
786,serve,6
787,environment,6
788,remains,6
789,mall,6
790,internet,6
791,wont,6
792,availability,6
793,gon,6
794,animal,6
795,current,6
796,essential,6
797,epidemic,6
798,dubai,6
799,chief,6
800,mla,6
801,cow,6
802,middle,6
803,pm,6
804,mind,6
805,pishab,6
806,waste,6
807,court,6
808,prove,6
809,move,6
810,fuel,6
811,hindu,6
812,wake,6
813,cut,6
814,bangkok,6
815,for,6
816,mass,6
817,camp,6
818,drug,6
819,postpone,6
820,rally,6
821,avg,6
822,traffic,6
823,theatre,6
824,nmmc,6
825,fianc,6
826,admission,5
827,indoor,5
828,highlight,5
829,greatest,5
830,mutation,5
831,heard,5
832,strongly,5
833,tweet,5
834,railway,5
835,speed,5
836,england,5
837,nearly,5
838,certain,5
839,trade,5
840,director,5
841,exist,5
842,article,5
843,publish,5
844,proud,5
845,couldnt,5
846,major,5
847,entry,5
848,commit,5
849,selangor,5
850,entire,5
851,basic,5
852,mrna,5
853,italy,5
854,drama,5
855,caught,5
856,football,5
857,mela,5
858,mental,5
859,temple,5
860,april,5
861,store,5
862,mount,5
863,suggest,5
864,cure,5
865,mosque,5
866,meeting,5
867,eligible,5
868,everyday,5
869,strictly,5
870,dammam,5
871,self,5
872,duty,5
873,leave,5
874,aid,5
875,domestic,5
876,function,5
877,maximum,5
878,catch,5
879,complication,5
880,stupid,5
881,simply,5
882,bcs,5
883,biggest,5
884,longer,5
885,summer,5
886,bless,5
887,urge,5
888,mild,5
889,user,5
890,star,5
891,recently,5
892,violence,5
893,trend,5
894,worry,5
895,sport,5
896,locally,5
897,appear,5
898,reopen,5
899,sign,5
900,biden,5
901,madam,5
902,east,5
903,session,5
904,promote,5
905,shortage,5
906,pending,5
907,track,5
908,weapon,5
909,currently,5
910,parliament,5
911,natural,5
912,min,5
913,amidst,5
914,shame,5
915,arrest,5
916,cooperation,5
917,position,5
918,gandhi,5
919,true,5
920,proof,5
921,sarkar,5
922,rajesh,5
923,tope,5
924,defect,5
925,vasai,5
926,virar,5
927,trauma,5
928,jogeshwari,5
929,aurangabad,5
930,nashik,5
931,pregnant,5
932,download,5
933,press,5
934,struggle,5
935,stand,5
936,whatsapp,5
937,contain,5
938,grocery,5
939,seriously,5
940,bill,5
941,misinformation,5
942,boost,5
943,attention,5
944,guard,5
945,containment,5
946,stood,5
947,bharat,5
948,network,5
949,mobile,5
950,phone,5
951,chi,5
952,minh,5
953,specific,5
954,isolate,5
955,achieve,5
956,warn,5
957,activity,5
958,conduct,5
959,interview,5
960,necessary,5
961,learn,5
962,more,5
963,guess,5
964,mark,5
965,production,5
966,threat,5
967,perform,5
968,completely,5
969,imagine,5
970,brought,5
971,score,5
972,grip,5
973,absolutely,5
974,enter,5
975,nai,5
976,form,5
977,troubled,5
978,thousand,5
979,injection,5
980,preet,5
981,vihar,5
982,vietnam,5
983,little,5
984,teach,5
985,cummulative,5
986,rcvrd,5
987,grwth,5
988,dbling,5
989,rajasthan,5
990,prisoner,5
991,programme,5
992,direct,5
993,cancellation,5
994,suck,5
995,goverment,5
996,customer,5
997,kuch,5
998,varanasi,5
999,trouble,5
1000,north,5
1001,success,5
1002,relaxed,5
1003,achievement,5
1004,transport,5
1005,girl,5
1006,illness,5
1007,tokyo,5
1008,dahod,5
1009,nd,5
1010,regulator,5
1011,jorhat,5
1012,sonitpur,5
1013,pincode,5
1014,loses,5
1015,grandmother,5
1016,senior,4
1017,port,4
1018,critical,4
1019,weekly,4
1020,definitely,4
1021,lambda,4
1022,plant,4
1023,expire,4
1024,morocco,4
1025,russia,4
1026,monitoring,4
1027,expose,4
1028,nak,4
1029,terrible,4
1030,kirribilli,4
1031,nsw,4
1032,return,4
1033,irresponsible,4
1034,financial,4
1035,young,4
1036,kudos,4
1037,fun,4
1038,version,4
1039,gift,4
1040,dance,4
1041,swab,4
1042,sun,4
1043,patna,4
1044,totally,4
1045,ganga,4
1046,baby,4
1047,film,4
1048,saudi,4
1049,tally,4
1050,terminate,4
1051,manali,4
1052,mein,4
1053,islamabad,4
1054,deserve,4
1055,junta,4
1056,restrict,4
1057,asia,4
1058,military,4
1059,survey,4
1060,importance,4
1061,excuse,4
1062,agenda,4
1063,approve,4
1064,transfer,4
1065,hospitalization,4
1066,pace,4
1067,counter,4
1068,specialist,4
1069,hain,4
1070,sorry,4
1071,photo,4
1072,winner,4
1073,happiness,4
1074,win,4
1075,powerful,4
1076,professional,4
1077,light,4
1078,resource,4
1079,fastly,4
1080,yday,4
1081,ampactive,4
1082,fact,4
1083,shut,4
1084,literacy,4
1085,perspective,4
1086,clinical,4
1087,trial,4
1088,bought,4
1089,sabha,4
1090,attempt,4
1091,lok,4
1092,actually,4
1093,contagious,4
1094,fewer,4
1095,icmr,4
1096,reporting,4
1097,governance,4
1098,ground,4
1099,pic,4
1100,severity,4
1101,ban,4
1102,prof,4
1103,brazil,4
1104,central,4
1105,highly,4
1106,unable,4
1107,raid,4
1108,coverage,4
1109,address,4
1110,insurance,4
1111,bhiwandi,4
1112,journal,4
1113,sing,4
1114,wise,4
1115,vacation,4
1116,reality,4
1117,non,4
1118,deserves,4
1119,maybe,4
1120,si,4
1121,prayer,4
1122,advice,4
1123,extremely,4
1124,package,4
1125,bengaluru,4
1126,heavy,4
1127,due,4
1128,politics,4
1129,american,4
1130,idiot,4
1131,holder,4
1132,humble,4
1133,submit,4
1134,icu,4
1135,mention,4
1136,celebration,4
1137,slightly,4
1138,developed,4
1139,choice,4
1140,institute,4
1141,r,4
1142,honble,4
1143,offer,4
1144,combat,4
1145,income,4
1146,dedicate,4
1147,hello,4
1148,clear,4
1149,space,4
1150,registration,4
1151,biswanath,4
1152,building,4
1153,surviveno,4
1154,kar,4
1155,challenge,4
1156,appeal,4
1157,slow,4
1158,appreciation,4
1159,doubt,4
1160,teacher,4
1161,observe,4
1162,religion,4
1163,thursday,4
1164,overcome,4
1165,hunger,4
1166,rapidly,4
1167,load,4
1168,gas,4
1169,diesel,4
1170,okay,4
1171,crush,4
1172,muslim,4
1173,log,4
1174,promise,4
1175,organization,4
1176,additional,4
1177,attack,4
1178,valid,4
1179,che,4
1180,gesture,4
1181,pmc,4
1182,lucknow,4
1183,management,4
1184,peshab,4
1185,ongoing,4
1186,raha,4
1187,society,4
1188,prepare,4
1189,shud,4
1190,claimed,4
1191,th,4
1192,worldwide,4
1193,twitter,4
1194,allows,4
1195,earliest,4
1196,actor,4
1197,injustice,4
1198,jharkhand,4
1199,coach,4
1200,mismanagement,4
1201,assume,4
1202,rahul,4
1203,sample,4
1204,sac,4
1205,affect,4
1206,biotech,4
1207,crazy,4
1208,department,4
1209,commercial,4
1210,association,4
1211,nepal,4
1212,recommendation,4
1213,secure,4
1214,sound,4
1215,resume,4
1216,mulund,4
1217,tward,4
1218,now,4
1219,riyadh,4
1220,science,4
1221,candidate,4
1222,vote,4
1223,platform,4
1224,monday,4
1225,requirement,4
1226,funeral,4
1227,agency,4
1228,golaghat,4
1229,extends,4
1230,withdrawn,4
1231,withdraw,4
1232,fda,4
1233,approval,4
1234,disney,4
1235,alberta,4
1236,massachusetts,4
1237,document,4
1238,meet,3
1239,pant,3
1240,mix,3
1241,fantastic,3
1242,map,3
1243,hotspot,3
1244,preparation,3
1245,infrastructure,3
1246,pmcares,3
1247,approach,3
1248,driven,3
1249,restore,3
1250,economic,3
1251,qatar,3
1252,hub,3
1253,youve,3
1254,worth,3
1255,owner,3
1256,suicide,3
1257,faster,3
1258,arrival,3
1259,pool,3
1260,rent,3
1261,plenty,3
1262,bcci,3
1263,secretary,3
1264,useless,3
1265,complain,3
1266,screen,3
1267,club,3
1268,kat,3
1269,frequent,3
1270,boarding,3
1271,wembley,3
1272,tapi,3
1273,english,3
1274,strength,3
1275,beach,3
1276,fire,3
1277,southern,3
1278,popular,3
1279,vegetable,3
1280,sahi,3
1281,progress,3
1282,cloud,3
1283,ration,3
1284,standard,3
1285,ktv,3
1286,ktr,3
1287,kcr,3
1288,outsource,3
1289,familiesand,3
1290,thet,3
1291,decesion,3
1292,enforce,3
1293,rice,3
1294,season,3
1295,pehle,3
1296,antigen,3
1297,kit,3
1298,course,3
1299,usual,3
1300,demise,3
1301,absolute,3
1302,regime,3
1303,dream,3
1304,cruise,3
1305,packed,3
1306,task,3
1307,welfare,3
1308,image,3
1309,trust,3
1310,concerned,3
1311,physiotherapy,3
1312,bounce,3
1313,hear,3
1314,tech,3
1315,ability,3
1316,touch,3
1317,analysis,3
1318,ton,3
1319,lovely,3
1320,ambulance,3
1321,delivery,3
1322,google,3
1323,wavethen,3
1324,fallingamp,3
1325,abu,3
1326,pretty,3
1327,hospitalize,3
1328,scary,3
1329,practice,3
1330,superintendent,3
1331,disruption,3
1332,reserve,3
1333,exempt,3
1334,example,3
1335,couple,3
1336,covids,3
1337,thongju,3
1338,manipur,3
1339,detect,3
1340,scientific,3
1341,scenario,3
1342,biological,3
1343,shes,3
1344,bro,3
1345,truck,3
1346,fake,3
1347,narrative,3
1348,maker,3
1349,heal,3
1350,kovai,3
1351,fatalitiesampactive,3
1352,format,3
1353,arrears,3
1354,ventilator,3
1355,skill,3
1356,moderna,3
1357,pledge,3
1358,hey,3
1359,maldives,3
1360,lady,3
1361,wonderful,3
1362,peace,3
1363,alarm,3
1364,alongwith,3
1365,email,3
1366,ignorance,3
1367,hang,3
1368,leg,3
1369,outburst,3
1370,nagar,3
1371,circle,3
1372,sibling,3
1373,letter,3
1374,piece,3
1375,deliver,3
1376,daughter,3
1377,category,3
1378,gauge,3
1379,corruption,3
1380,scar,3
1381,accurate,3
1382,yang,3
1383,p,3
1384,hasnt,3
1385,scare,3
1386,performance,3
1387,passport,3
1388,specially,3
1389,jam,3
1390,jail,3
1391,harm,3
1392,episode,3
1393,regular,3
1394,praise,3
1395,comment,3
1396,humanity,3
1397,danger,3
1398,unscientific,3
1399,connect,3
1400,wan,3
1401,before,3
1402,adult,3
1403,difference,3
1404,factor,3
1405,decline,3
1406,chance,3
1407,directive,3
1408,operation,3
1409,no,3
1410,portal,3
1411,lahore,3
1412,lesson,3
1413,devastate,3
1414,value,3
1415,theory,3
1416,globally,3
1417,cylinder,3
1418,instagram,3
1419,amaze,3
1420,opinion,3
1421,sleep,3
1422,potential,3
1423,cross,3
1424,sood,3
1425,precious,3
1426,healthy,3
1427,purchase,3
1428,panel,3
1429,afp,3
1430,kappa,3
1431,compliance,3
1432,hardly,3
1433,valley,3
1434,target,3
1435,citizenship,3
1436,significant,3
1437,ball,3
1438,retweet,3
1439,tree,3
1440,std,3
1441,unprecedented,3
1442,arrive,3
1443,hygiene,3
1444,debut,3
1445,spreader,3
1446,property,3
1447,estimate,3
1448,serosurvey,3
1449,tackle,3
1450,procedure,3
1451,dec,3
1452,lucky,3
1453,puducherry,3
1454,folk,3
1455,hell,3
1456,brain,3
1457,everybody,3
1458,nose,3
1459,nrc,3
1460,marketing,3
1461,combine,3
1462,window,3
1463,access,3
1464,wealth,3
1465,chickenpox,3
1466,character,3
1467,nellithope,3
1468,wrong,3
1469,item,3
1470,bridge,3
1471,electricity,3
1472,covisheild,3
1473,earlier,3
1474,promotion,3
1475,aur,3
1476,toh,3
1477,puri,3
1478,hindi,3
1479,crime,3
1480,beat,3
1481,played,3
1482,examination,3
1483,hehe,3
1484,turkey,3
1485,vvcmc,3
1486,weather,3
1487,cry,3
1488,offline,3
1489,bhai,3
1490,bihar,3
1491,hon,3
1492,arent,3
1493,drop,3
1494,excellent,3
1495,song,3
1496,pack,3
1497,pabba,3
1498,shekar,3
1499,bhiknoor,3
1500,kamareddy,3
1501,facial,3
1502,hero,3
1503,afraid,3
1504,advisory,3
1505,genuine,3
1506,unfortunate,3
1507,uncivilized,3
1508,uneducated,3
1509,narrow,3
1510,organize,3
1511,training,3
1512,logo,3
1513,walo,3
1514,fleet,3
1515,didi,3
1516,ahmedabad,3
1517,municipality,3
1518,behalf,3
1519,normalcy,3
1520,tighten,3
1521,punjab,3
1522,encounter,3
1523,raj,3
1524,outsider,3
1525,who,3
1526,delay,3
1527,failure,3
1528,evidence,3
1529,technical,3
1530,liberal,3
1531,alive,3
1532,judiciary,3
1533,corporation,3
1534,ceremony,3
1535,multiple,3
1536,unbearable,3
1537,negligence,3
1538,pappu,3
1539,fir,3
1540,creature,3
1541,chalo,3
1542,part,3
1543,mubarak,3
1544,upcoming,3
1545,premier,3
1546,suspend,3
1547,olympic,3
1548,expo,3
1549,float,3
1550,kota,3
1551,rural,3
1552,beautiful,3
1553,short,3
1554,accelerate,3
1555,only,3
1556,businessman,3
1557,carry,3
1558,sent,3
1559,tonight,3
1560,rumour,3
1561,committee,3
1562,medication,3
1563,manufacturing,3
1564,corporate,3
1565,sahib,3
1566,brand,3
1567,spokesperson,3
1568,land,3
1569,beating,3
1570,prior,3
1571,affair,3
1572,wuhan,3
1573,presence,3
1574,civilian,3
1575,region,3
1576,occasion,3
1577,quote,3
1578,hypothesis,3
1579,britain,3
1580,newly,3
1581,external,3
1582,beta,3
1583,sequence,3
1584,laboratory,3
1585,host,3
1586,reddy,3
1587,vehicle,3
1588,sanitize,3
1589,oddeven,3
1590,inoculate,3
1591,eradicate,3
1592,indoors,3
1593,quickly,3
1594,answer,3
1595,coin,3
1596,vibrant,3
1597,clinic,3
1598,put,3
1599,lover,3
1600,kamrup,3
1601,stall,3
1602,permit,3
1603,interdistrict,3
1604,jampk,3
1605,capture,3
1606,livelihood,3
1607,pradesh,3
1608,pharmacy,3
1609,saigon,3
1610,realize,3
1611,taliban,3
1612,roll,3
1613,nerul,3
1614,hosp,3
1615,cancer,3
1616,mandate,3
1617,cdc,3
1618,tremendous,3
1619,ahead,3
1620,pfizers,3
1621,ceo,3
1622,walmart,3
1623,msp,3
1624,sarawak,2
1625,blair,2
1626,cond,2
1627,buddy,2
1628,race,2
1629,unusual,2
1630,vomit,2
1631,urself,2
1632,ramp,2
1633,output,2
1634,dozen,2
1635,discus,2
1636,sinopharm,2
1637,mail,2
1638,strengthen,2
1639,infra,2
1640,gain,2
1641,inter,2
1642,bbc,2
1643,infectious,2
1644,strike,2
1645,army,2
1646,dept,2
1647,church,2
1648,deadlier,2
1649,asian,2
1650,brilliant,2
1651,finding,2
1652,childhood,2
1653,joy,2
1654,suresh,2
1655,con,2
1656,airline,2
1657,visitor,2
1658,monitor,2
1659,alert,2
1660,mahathir,2
1661,feed,2
1662,tragedy,2
1663,apart,2
1664,gym,2
1665,neat,2
1666,ave,2
1667,parking,2
1668,harbour,2
1669,suggestion,2
1670,spoken,2
1671,cricket,2
1672,chairman,2
1673,sec,2
1674,wash,2
1675,smell,2
1676,box,2
1677,dm,2
1678,suppose,2
1679,escalate,2
1680,assistance,2
1681,match,2
1682,covidrelated,2
1683,finish,2
1684,stadium,2
1685,substandard,2
1686,stock,2
1687,prevail,2
1688,pakcik,2
1689,bertongkat,2
1690,lay,2
1691,wfh,2
1692,dah,2
1693,bagi,2
1694,democratic,2
1695,london,2
