,created_at,username,tweet,language,replies_count,retweets_count,likes_count
240,2021-07-10 07:10:32 India Standard Time,malndankush,Coronavirus live updates: Kerala records 8.4% rise in weekly cases  https://t.co/TEMgzWJGPO via @timesofindia,en,0,0,0
241,2021-07-13 04:06:54 India Standard Time,avijit_patnaik,#TheCoronasaurusStories Has been included now as part of popular website Discount Book Man.  Visit your Amazon Kindle store to buy a copy.  #Covid19 #Coronavirus #stories #books #bookreview #bookstagram #booklover #covidindia #covid_19  #CovidVaccine #book  https://t.co/mEWGgBYtOO,en,0,1,0
243,2021-07-13 01:44:05 India Standard Time,vatsalshivendra,More than 20 people killed in coronavirus hospital fire in Iraq's southern city of Nassiriya - Local Media #FIRE  #COVID19 #Iraq  https://t.co/rjDmVXy9lt,en,0,0,0
248,2021-07-13 00:39:52 India Standard Time,talhaatareen,"Please follow the #COVID19 SOPs as laid down by the health policy makers @HealthDepartme5 The #coronavirus #IndianVariant is considered to be the deadliest! Do not let your guard off &amp; stay protected. Wear masks, sanitize often and maintain social distancing! #bettersafethansorry",en,0,0,2
253,2021-07-13 00:07:25 India Standard Time,dhruvsahai23,"@airvistara Flight 820 from Bangalore to Delhi. After a phase wise disembarkation,  we were packed like sardines in this bus for 20 minutes.  So much for #SocialDistancing. #coronavirus #superspreader #aviation @MoHFW_INDIA @MoCA_GoI  https://t.co/wCM3C32fut",en,2,0,0
255,2021-07-12 23:30:36 India Standard Time,mfaraz_ulislam,Expected Lockdown Coming Soon From Wednesday till Eid Days. Delta-Variant Virus Cases is increasing In lahore &amp; Islamabad Day by Day🤐.  Retweet &amp; Follow #Doctor #coronavirus #coronadebat #COVID19 #COVIDVaccination #DeltaVariant #DeltaPlusVariant  https://t.co/bqOw4wtlCC,en,1,1,5
257,2021-07-15 04:15:54 India Standard Time,lokesan8,Coronavirus in the U.S.: Latest Map and Case Count  https://t.co/pVTTJH9zxR,en,0,0,0
258,2021-07-15 02:07:39 India Standard Time,suhas02010,@IAS_Rubal Thank you very much for all the work done for the Coronavirus vaccination drive !! We are going to miss you and your dynamic leadership !! Got bless you and your family !! All the best for your new assignment !!,en,0,0,0
263,2021-07-14 21:39:06 India Standard Time,sarmabjp,@SitaramYechury @vijayanpinarayi @CPIMKerala @CMOKerala  A state with 3.5 cr population recorded 15000 plus #coronavirus cases today and a 2.5% populated state is in second position in #IndiaFightsCorona a utterly failed government #KeralaModel #keralafailed,en,0,0,0
264,2021-07-14 21:23:41 India Standard Time,menakaw9,Media Release – 2021.07.14 Covid death figures reported today 2021.07.14 #DGI #Government #Information #Department #News #infodprtsl  #Srilanka #Covid19 #Coronavirus #StaySafe #SocialDistancing #Virus #Pandemic  https://t.co/x58uzwgHVC,en,0,2,1
265,2021-07-14 21:15:25 India Standard Time,amyaango,The most endangered tribe of #ArunachalPradesh #idu(mishmi) with hardly 14000 population in the twin Districts of #dibang and #lowerdibangvalleys. #coronavirus has taken few lives and the existence of the tribe is at threat. #cryptorelief_ brings hope. #umeedproject  https://t.co/Ilao5Jk551,en,0,0,1
266,2021-07-14 20:43:50 India Standard Time,soundirarajanr,Coronavirus marriage home marriage small group marriage and low budget cost marriage  https://t.co/uP5SrAA9b9,en,0,0,0
267,2021-07-14 20:40:33 India Standard Time,srilankatweet,"Coronavirus stats in #SriLanka 🔵Total 279,059 infected 🔵253,014 recovered  🔵3611 deaths 🔴22,471 active cases 🔴Daily cases 1540 (July 14) 🔴PCR Test Positivity Rate 11%   ⏺️PCR tests avg 12,000 ⏺️Vaccinated 1st dose 4.5 million #LKA #SriLanka #COVID19SL",en,0,8,42
268,2021-07-14 19:19:02 India Standard Time,hussainbznjo,The coronavirus has spread dangerously in Ketch district including Gwadar and people are dying on a daily basis due to unavailability of health facilities. @BBCUrdu @bbchealth @ZahoorBuledi @jam_kamal @Senator_Baloch @Bizenjo @noorulhaqbaloch @TariqMarri18 @SarawanChief,en,1,4,19
269,2021-07-14 19:01:28 India Standard Time,irsashok,Big clap to #NaveenPatnaik the #CM of #Odisha for cancellation #BolBamYatra during the month of #Shravan in order to contain spread of #CoronaVirus Spread science not superstition . Value rationality than sentiment #CovidIsNotOver #IndiaFightsCorona #CoronavirusPandemic,en,0,2,6
270,2021-07-14 18:56:53 India Standard Time,mulund_info,Mulund Growth    ↔️@ 0.07% Mumbai Average  ↔️@ 0.07%  T-Ward Covid Growth rate till 13th July’2021 - 0.07%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/qbB2mCHkCK,en,0,0,0
271,2021-07-14 18:55:32 India Standard Time,irsashok,Wonder why #UttarPradesh Govt is so reluctant to cancel #KarwaYatra ? Appreciations to #UttarakhandCM for swift action #karwa cancellation saying he doesn’t want Uttarakhand #Haridwar to become hotspot for spreading of #Coronavirus  #AppropriateCOVIDbehaviour #IndiaFightsCorona,en,0,1,4
272,2021-07-14 18:37:41 India Standard Time,william67335893,market in Thailand @William67335893  https://t.co/IsGvjd30Dg #Thailand #ThailandNews #Thai #bangkok #CovidIsNotOver #COVID19 #Covid_19 #COVID #DeltaVariant #Delta #Corona #coronavirus #pandemic #pandemia #StayHealthy #staysafe #lockdown #SocialDistancing #streetphotography #people,en,0,0,1
273,2021-07-14 18:27:53 India Standard Time,srilankatweet,So far today 988 coronavirus cases report in Sri Lanka #LKA,en,2,5,61
274,2021-07-14 18:22:49 India Standard Time,impriindia,"FB Live  https://t.co/2kn2H81KE8  @impriindia, @counterviewnet #WebPolicyTalk   #EmploymentDebate  Trade Union Perspectives; Way Forward amidst Coronavirus Pandemic  @AmarjeetAITUC @XLRIJamshedpur @shyamxl, @ActionAidIndia @Dr_SharadKumari   https://t.co/m6tL4wjwAG  https://t.co/dZcpArBVSY",en,0,1,3
275,2021-07-14 18:21:55 India Standard Time,impriindia,"FB Live  https://t.co/2kn2H81KE8  @impriindia, @counterviewnet #WebPolicyTalk   #EmploymentDebate  Trade Union Perspectives; Way Forward amidst Coronavirus Pandemic  @AmarjeetAITUC @XLRIJamshedpur @shyamxl, @ActionAidIndia @Dr_SharadKumari   https://t.co/m6tL4wjwAG  https://t.co/oozBiMebdH",en,0,1,4
276,2021-07-14 18:21:09 India Standard Time,impriindia,"FB Live  https://t.co/2kn2H81KE8  @impriindia, @counterviewnet #WebPolicyTalk   #EmploymentDebate  Trade Union Perspectives; Way Forward amidst Coronavirus Pandemic  @AmarjeetAITUC @XLRIJamshedpur @shyamxl, @ActionAidIndia @Dr_SharadKumari   https://t.co/m6tL4wjwAG",en,0,1,3
277,2021-07-14 17:54:43 India Standard Time,srilankatweet,"37 coronavirus related deaths confirmed for July 13 by Director General of Health Services, increasing total number of deaths in Sri Lanka to 3611 #LKA #SriLanka",en,0,8,49
278,2021-07-14 17:47:28 India Standard Time,dtvnewsdahod,"DAHOD Coronavirus Update: 🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠  ▶️ Date:- 14/07/2021  ▶️ RT-PCR TEST:- 2888, ▶️ Positive:- 0. ▶️ Rapid Test:- 317, ▶️ Positive:- 0. 🛑 Total Test:- 3205. 🛑 Total Positive:- 0.  #coronavirus  #covid_19  #wearmasks😷  #dtvnewsdahod  #dahodcity  #stayhomestaysafe  https://t.co/9Xmn1iuuuT",en,0,0,1
279,2021-07-14 17:29:03 India Standard Time,mutahharian,"Stock up on these 9 healthy foods to boost your immune system during coronavirus, says doctor and dietitian  https://t.co/hxg6a3foNI  #healthylifestyle",en,0,0,0
281,2021-07-14 17:10:50 India Standard Time,nro0106961,@aashi__02 50 marks ka paper ek attempt me aur baaki 50 marks ka paper agle attempt me on odd-even basis due to coronavirus.,en,0,0,2
282,2021-07-14 16:16:52 India Standard Time,fampolash,"#Bangladesh Prime minister #SheikhHasina announced five more #StimulusPackage worth about Taka 3,200 crore to help low-income people hit hard by the ongoing restrictions imposed to check further transmission of the #Coronavirus.  https://t.co/NELD7qYdrt #BangladeshFightsCorona",en,1,0,0
283,2021-07-14 15:47:26 India Standard Time,advraja1145,@CMOfficeWB  Respected Madam ! WB Board of Madrasah Education External candidate should also promote as per other board candidates this year due to corona virus in order to save one year. Regards 🙏,en,0,0,0
284,2021-07-14 15:34:27 India Standard Time,suhas02010,@IAS_Rubal  The newspaper article says about your contribution for controlling Coronavirus pandemic situation !! Pune: PMC additional chief Rubal Agarwal transferred -  https://t.co/FwKNIskjxe   Get the Top News Stories from TOI on WhatsApp! Subscribe Here:  https://t.co/1FLwPeNO9b,en,0,3,15
285,2021-07-14 15:30:35 India Standard Time,just_shutup_yrr,"BREAKING NEWS: Sindh Government decides to close schools amid rising coronavirus cases...!!  According to details, schools for all classes would be suspended from Friday while for grades 9 and above (College &amp; University Included), only examinations would be held...!!  https://t.co/qOsZMIaZEj",en,0,0,1
286,2021-07-14 15:23:17 India Standard Time,jayanta13998620,"Britain coronavirus update: Another 36,660 Covid-19 cases reported  https://t.co/gNfD37qlfv",en,0,0,0
289,2021-07-14 13:52:00 India Standard Time,william67335893,market in Thailand @William67335893   https://t.co/KQrWEe1mwJ #Thailand #ThailandNews #Bangkok #Delta #DeltaVariant #COVID19 #CovidIsNotOver #Covid_19 #COVID #lockdown #Corona #coronavirus #pandemic #pandemia #StaySafe #stayhealthy #staypositive #StayStrong #streetphotography,en,0,0,3
290,2021-07-14 13:37:12 India Standard Time,craigansibin,"..the Good Lord sustain you and inspire you to render your life-saving services with due care, love and compassion.  To all those who have lost their loved ones due to the Coronavirus outbreak, we convey our deepest sympathies.  [cont..]",en,1,0,0
291,2021-07-18 00:29:21 India Standard Time,sadotib1,"@Saudi_Gazette This decision is part of the precautionary measures to curb the spread of coronavirus, as well as to ensure the health and safety of shoppers and customers. It also aims at avoiding crowding, gatherings near shops when they remain closed during prayer times.",en,0,0,0
292,2021-07-18 00:15:48 India Standard Time,nareshk64644189,#हम_नहीं_डरेंगे No vote No jobs No school No college No Mani No helping government No 18+vaccine No Second 60+ vaccines No police job #Coronavirus #Noelectioncancel  #Indiangovernment,en,1,0,0
294,2021-07-17 23:39:50 India Standard Time,menakaw9,Media Release – 2021.07.17 Covid death figures reported today 17.07.2021 #Srilankan #Srilanka #lka #Lanka #Ceylon #DGI #Government #Information #Department #News #infodprtsl #Coronavirus #Covid #Corona #Staysafe #Socialdistancing #Virus #Coronav #Pandemic  https://t.co/A5IhGQMozS,en,0,3,2
295,2021-07-17 23:08:42 India Standard Time,edu4knwl,"Life Is Very Interesting... in The End, Some Of Your Greatest Pains, Become Your Greatest Strengths.  Our Sushant Our Strength  #TheDevilJudgeEp5 #6YearsOfBajrangiBhaijaan #KashmirWelcomesKaptaan #Crypto #EmojiDay #coronavirus #எச்சநாய்விகடன் #방탄소년단  https://t.co/S0pqn4NG3s",en,0,2,0
296,2021-07-17 22:37:08 India Standard Time,villa3d,Doctor theme pen holder  #doctor #medicine #medical #nurse #health #hospital #doctors #covid #healthcare #surgery #neet #medico #medstudent #medicalstudent #medschool #mbbs #surgeon #love #dentist #coronavirus #medicina #physician #medicalschool #medlife #anatomy #futuredoctor #s  https://t.co/cHdEYXLC81,en,0,0,0
297,2021-07-17 22:34:21 India Standard Time,azra_44574,"He thinks Coronavirus,is at his beck &amp; call,because its his rally will stay away!What a bloated Ego😂😂",en,0,0,0
298,2021-07-17 22:19:45 India Standard Time,jehlamtimes,"JK reports 179 new positive cases, 313375 recovered so far  #SRINAGAR: The Government on Saturday informed that 179 new positive cases of novel Corona virus (COVID-19), 62 from Jammu division and 117 from Kashmir division.  https://t.co/Q7FS1pkHaR",en,0,0,0
299,2021-07-17 22:17:27 India Standard Time,srilankatweet,VIDEO: The first group of pilgrims arrive at the Grande Mosque of Mecca to perform the welcoming Tawaf (circling of the Kaaba) during the second downsized Hajj staged amid the coronavirus pandemic - AFP #Hajj #HajjMubarak  https://t.co/JCaZfvNWTU,en,6,44,263
300,2021-07-17 22:11:39 India Standard Time,srilankatweet,"Coronavirus stats in #SriLanka 🔵Total 283,512 infected 🔵255,833 recovered  🔵3733 deaths 🔴23,977 active cases 🔴Daily cases 1452 / 31 deaths (July 17) 🔴PCR Test Positivity Rate 11%   ⏺️PCR tests avg 13,000 ⏺️Vaccinated 1st dose 5.4 mn ⏺️2nd dose 1.6 mn #LKA #COVID19SL",en,0,9,23
301,2021-07-17 22:05:57 India Standard Time,tirthamirrornow,"Huge Crowd Throng Local Market In Kolkata, Covid Norms Violated  #Kolkata #WestBengal #Newmarket #Esplanade #Corona #coronavirus #COVID19  https://t.co/QJX5uuTM1f",en,14,1,3
302,2021-07-17 21:56:32 India Standard Time,kevchenko88,"Fair play to @BorisJohnson for convincing 140,000 idiot petrol heeds to go to Silverstone but can you not make it so 5,000,000 expats can come home please? Cheers! #COVID19 #coronavirus #ToryCovidCatastrophe #idiots",en,0,1,4
305,2021-07-17 20:11:07 India Standard Time,vietnewsgateway,Vietnam’s Binh Thuan considers treating coronavirus-infected sailors from Hong Kong collier  https://t.co/G8Xx0Xq2N5,en,0,1,6
306,2021-07-17 20:07:57 India Standard Time,dips_singhania,#vaccinated #Covid_19 1st Dose Done Today With #COVIDSHIELD Vaccine. 😷Please go and take your dose of #Covid_19 and make #CovidFree India. 🇮🇳 #coronavirus  #IndiaFightsCorona 😷 #StayStrongIndia 🇮🇳💪,en,1,1,2
307,2021-07-17 19:55:58 India Standard Time,dipsfoundation,#vaccinated Go and take your dose of #Covid_19 with your friends and family. 👪  #coronavirus  #IndiaFightsCorona  https://t.co/NG1MJO6t0D,en,0,0,1
308,2021-07-17 19:39:35 India Standard Time,trikutanews,"17 July 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 179 new positive cases, 313375 recovered so far  https://t.co/E9hQMuiMFN",en,0,1,0
309,2021-07-17 18:27:36 India Standard Time,sankarankumar11,Top guide in mamallapram sankaran Kumar happy hour for guidelines in outlook temple guidelines south India  in to Hindu culture mamallapram and Pondicherry fungal cultures welcome to India 2021 coronavirus pandemic me tourism and development of Sankaran Kumar guide learning!!help  https://t.co/3LAZeMo3rO,en,0,0,2
310,2021-07-17 17:52:47 India Standard Time,dtvnewsdahod,"DAHOD Coronavirus Update: 🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠  ▶️ Date:- 17/07/2021  ▶️ RT-PCR TEST:- 456, ▶️ Positive:- 0.  ▶️ Rapid Test:- 316, ▶️ Positive:- 0.  🛑 Total Test:- 772. 🛑 Total Positive:- 0.  #coronavirus  #covid_19  #wearmasks😷  #dtvnewsdahod  #dahodcity  #stayhomestaysafe  https://t.co/E2mnk5JqNO",en,0,0,0
311,2021-07-17 17:51:39 India Standard Time,srilankatweet,So far today 980 coronavirus cases report in Sri Lanka #LKA,en,0,7,51
312,2021-07-17 16:26:58 India Standard Time,mandrakemydia,👉The Impact of Corona virus on India’s Manufacturing Sector👈#Corona #BusinessMan #JobSearch #economy #skills #pandemic #crises #makeinindia,en,0,0,2
313,2021-07-17 13:19:22 India Standard Time,rakeshk28356674,"Central Govt. should pay arrears of DA to at least Doctors, front line workers who fought with coronavirus and also to armed forces who stood at LAC without caring for their life.@narendramodi @PMOIndia @AmitShah @nsitharaman @rajnathsingh @aajtak @ndtv @ZeeNewsEnglish @TimesNow",en,0,0,2
314,2021-07-17 13:01:31 India Standard Time,shahidsiddiqui,Prez Biden @POTUS said #socialmedia platforms such as #Facebook ‘ are killing people’ by allowing #Misinformation  about #coronavirus vaccines to circulate. Read Full 👇🏻Story;  https://t.co/PXTLZV6pP3  #fakenews #media #Biden #Facebook @Facebook @Social_MediaP @socialmedia4D,en,0,1,3
315,2021-07-17 12:56:14 India Standard Time,shivkanodia,"@livemint @JoeBiden *Social media platforms are 'killing people' with vaccine misinformation: Biden*  President Joe Biden on Friday,16.7.2021, *criticized social media platforms like Facebook for spreading misinformation* about the coronavirus and vaccines, as his administration has blamed them..2..  https://t.co/4IQlRjPk0b",en,1,0,0
319,2021-07-20 03:44:20 India Standard Time,atlacounselling,My article is published Ten Psychological Vaccines that protect you mental health from coronavirus in Therapy route  https://t.co/yrSexsqIWq Dr Srinivas Reddy Atla  #ChethanaPsychologicalFamilyCounsellingCentre #covid #mentalhealth #vaccine  https://t.co/3cxzuhbsAO,en,0,1,0
329,2021-07-19 22:06:49 India Standard Time,jehlamtimes,"JK reports123 new positive cases, 313886 recovered so far  #SRINAGAR: The Government on Monday informed that 123 new positive cases of novel Corona virus (COVID-19), 51 from Jammu division and 72 from Kashmir division, have been reported today.  https://t.co/WEgdBB54jB",en,0,0,0
331,2021-07-19 22:00:26 India Standard Time,riyamehta_08,"Seeing this place after millions of years,  .  .  Last seen in the year 2019, 😁😁😜 Feels like. Ages are gone  .  .  #pandemic , #coronavirus  https://t.co/cgepnxluUo",en,0,0,1
332,2021-07-19 21:26:57 India Standard Time,foo_benjamin,BREAKING: Singapore enters 3rd Wave? Highest daily record of 163 Covid cases in 2021! 2 overlapping super spreader events --  KTVs &amp; Fishery Port!!!  #BREAKING #COVID19 #coronavirus #COVIDIOTS #DeltaVariant #Singapore #tokyo #seoul #seoulkorea #japan  #vaccinated #vaccination  https://t.co/UPnrfP4GH2,en,0,1,2
333,2021-07-19 21:06:14 India Standard Time,srilankatweet,"Coronavirus stats in #SriLanka 🔵Total 286,419 infected 🔵261,848 recovered  🔵3827 deaths 🔴20,792 active cases 🔴Daily cases 1487 / 48 deaths (July 19) 🔴PCR Test Positivity Rate 11.8%   ⏺️PCR tests avg 12,000 ⏺️Vaccinated 1st dose 5.6 mn ⏺️2nd dose 1.6 mn #LKA #COVID19SL",en,0,9,33
338,2021-07-19 19:52:31 India Standard Time,dineshjoshi_uk,"36 new cases, 3 deaths and 58 recovered in the last 24 hours; taking the total number of #CoronaVirus cases to 14,35,565 in Delhi. @ipathak25 @ArvindKejriwal @  https://t.co/5SStwLTy0y",en,0,0,0
340,2021-07-19 19:19:13 India Standard Time,trikutanews,"19 July 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 123 new positive cases, 313886 recovered so far  https://t.co/FJ5OyQwPxp",en,0,1,0
341,2021-07-19 19:11:38 India Standard Time,menakaw9,Media Release – 2021.07.19 Covid death figures reported today 2021.07.19 #DGI #Government #Information #Department #News #infodprtsl  #Srilanka #Covid19 #Coronavirus #StaySafe #SocialDistancing #Virus #Pandemic  https://t.co/f46WiHD9nv,en,0,3,1
342,2021-07-19 18:41:49 India Standard Time,srilankatweet,Lower your risk from #Coronavirus by combining below precautions: *Wear a mask 😷 *Clean your hands👐 *Keep physical distance 📏 #StayHome Stay Safe 🙏  #LKA #SriLanka #COVID19SL  https://t.co/qhWpbrifvj,en,0,10,39
343,2021-07-19 18:20:58 India Standard Time,srilankatweet,So far today 980 coronavirus cases report in Sri Lanka #LKA #SriLanka,en,2,9,59
344,2021-07-19 18:17:27 India Standard Time,dtvnewsdahod,"DAHOD Coronavirus Update: 🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠  ▶️ Date:- 19/07/2021  ▶️ RT-PCR TEST:- 754, ▶️ Positive:- 2. ▶️ Rapid Test:- 424, ▶️ Positive:- 0.  🛑 Total Test:- 1182. 🛑 Total Positive:- 2.  #coronavirus  #covid_19  #wearmasks😷  #dtvnewsdahod  #dahodcity  #stayhomestaysafe  https://t.co/6FKI54UUY2",en,0,0,0
345,2021-07-19 18:05:33 India Standard Time,antonya56974221,@Anacnk123 @LiveLawIndia LDF govt's eagerness to appease the Muslim community outweighs life-threatening spread of Corona virus!!,en,0,0,0
352,2021-07-19 11:41:27 India Standard Time,informationspn,"Do NOT believe in rumours about any coronavirus variant - Alpha, Beta, Gamma, or Delta. Follow A-B-C-D of the fight against infodemic: A: Advise B: Believe C: Cross-check D: Do NOT promote fear #Unite2FightCorona @NHMJK5 @HealthMedicalE1 @diprjk #jkfightscorona #indiafightscorona  https://t.co/ctE6D0Ljoj",en,0,3,11
353,2021-07-19 11:29:41 India Standard Time,syedadnanahmedb,The luckiest people on the planet who perform #Hajj this year!! ❤️ #HajjMubarak to Muslim Umah!! May ALLAH save humanity from this corona virus!! Ameen 🕋🤲🏼 #HajjMubarak  #Hajj2021  #لبيك_اللهم_لبيك #الحج_1442  https://t.co/GAkyg8eACO,en,0,0,5
354,2021-07-19 10:28:29 India Standard Time,pipalkoti,@srivatsayb Corona virus is deadly for humans whereas #Pegasus virus deadly for phones.  But no vaccine being developed to prevent phone virus from spreading.,en,0,0,1
356,2021-07-19 09:18:56 India Standard Time,avijit_patnaik,#TheCoronasaurusStories is inciuded now in popular website AwesomeGang! @awesomegang  Visit your #Amazon #Kindle to buy a copy.  #Covid19 #Coronavirus #stories #books #bookstagram #booklover #kindlebooks #covidindia #covid_19  #book #BookReview   https://t.co/EONvLoJEhP,en,0,0,0
357,2021-07-19 07:47:39 India Standard Time,chetan_boi,Privatization is more deadly virus than Coronavirus which Will result in Job shortage for students who are preparing for years in need of a job.  #NationAgainstPrivatization @officialAIBOC @ndtv @PMOindia @narendramodi @nsitharaman @DFS_India @SonuSood @NITIAayog @RahulGandhi  https://t.co/Kdc5NL45M5,en,4,136,48
358,2021-07-19 07:21:44 India Standard Time,ananthlr27,India is strongly facing disastrous position in the Coronavirus dedliness! The RSS lead Bjp Govt has lost its credibility in main taining it's gravity of pain to the patients.Let the Govt provide free vaccines to all citizens urgently to avoide further damage to the our economy.,en,0,0,0
359,2021-07-19 05:40:03 India Standard Time,drewinseasia,"information on cases in Asean, comprising new cases, total cases, new deaths and total deaths. #auspol  Brunei  Brunei had +0 new cases, has a total of 283 with 3 deaths.  Cambodia  There has been 845  new positive case of the novel coronavirus (COVID-19) in Cambodia.  The (1/5)",en,0,0,0
360,2021-07-19 03:35:51 India Standard Time,suhas02010,"@McKinsey @rsp1993  Are the consumers ready to travel due to the mutation of Coronavirus?  Essential travel plans (Business, Education, Health, Sports, Family engagements, Logistics, etc.) will take place.  Tourism is something which people would like to keep on hold /  postpone / cancel.",en,0,0,2
370,2021-07-18 22:48:48 India Standard Time,atik_1162164,"It's a really sad day today for my family. My beloved aunt passed away. She was positive. She was also living with diabetes for a couple of years. I want to say all the people throughout the world, don't contempt the corona virus. Get vaccinated soon. @WHO  @devisridhar #COVID",en,0,0,0
372,2021-07-18 22:20:16 India Standard Time,ompraka19939009,@ pm officHealth Minister third dangerous waive of Corona virus already spread  over in many countres and it is also ON the head of India foolproof requirements need to be made in all states  as regards to necessary beds oxygen injections and drugs etc  in order to save the lives,en,0,0,0
375,2021-07-22 02:35:56 India Standard Time,aarishc,"So when you become the state unit president of a political party, you develop immunity against coronavirus and you can't be a carrier for others either - Nope! But Navjot Sidhu seems to think so.",en,0,0,3
376,2021-07-22 02:30:30 India Standard Time,drmehru1,"As the number of coronavirus cases spike in @balochistan Turbat and Gawader area of the province has zero ventilator , the people of the province have been travelling to Karachi ,to avail medical facilities , simply #Blaochistan  is unprepared for the worst",en,1,5,20
377,2021-07-22 00:37:26 India Standard Time,vrrajendran8,I WISH EVER SUCCESS OF OLYMPIC  FESTIVAL WHICH IS STARTED IN  JAPAN ON.23.7.2021!THE GREAT  OLYMPIC FLAME WILL BE FLAMED  AND IT CONTROL CORONA VIRUS! THE WORLD SHALL BE RETURNING  TO NORMAL STAGE AND HUMAN  LIFE BE HAPPY AND INDIA  WILL BE IN MANY MEDALS LIST WE VERY EGARS!BYVRR  https://t.co/3aKiDWkXQh,en,0,0,1
378,2021-07-22 00:16:34 India Standard Time,timesofpakista8,Breaking News: Karachi University's National Institute of Virology said that Delta Variant now suppose to be accounts in 100% of the Cases in Karachi. #TimesOfPakistan #itsallaboutpakistan01 #coronavirus  https://t.co/91ZB0rCMFI,en,0,0,0
379,2021-07-22 00:03:29 India Standard Time,jitbose1,#coronavirus #vaccination is the only way out!  #COVID19,en,0,0,0
382,2021-07-21 23:24:55 India Standard Time,tehsiewdai,last breakfast outside before the commencement of phase 2 coronavirus measures!  https://t.co/LuhbjACMEE,en,0,0,2
384,2021-07-21 22:32:27 India Standard Time,chandan53794898,"""COVID-19 in India"" #coronavirus  https://t.co/vbz8JhWVFB",en,0,0,0
386,2021-07-21 21:55:49 India Standard Time,kb2227,Surveillance of #SARSCoV2  towards #pandemic preparedness in India - Lessons from the #COVID19India #coronavirus  https://t.co/tlcWRI8ZLX @FINDdx,en,0,0,1
387,2021-07-21 21:52:43 India Standard Time,srilankatweet,"Coronavirus stats in #SriLanka 🔵Total 289,577 infected 🔵263,758 recovered  🔵3917 deaths 🔴21,949 active cases 🔴Daily cases 1604 / 47 deaths (July 21) 🔴PCR Test Positivity Rate 12%   ⏺️PCR tests avg 12,000 ⏺️Vaccinated 1st dose 6.1 mn ⏺️2nd dose 1.7 mn #LKA #COVID19SL",en,0,6,23
389,2021-07-21 20:41:17 India Standard Time,kajal_vaishnav,"Covid Updates Gujarat: 21 July 2021  Active Covid Cases till date: 9,435  Total cases 823,544 Recovered Cases 814,109  #CoronaVirusUpdates #coronavirus #IndiaFightsCorona #Corona #Gujarat #news #ABPnews #abplive #ABP  https://t.co/pSR4OIjDxt",en,0,1,3
390,2021-07-21 20:37:52 India Standard Time,miteshtelange,@BJP4India @sambitswaraj No death's due to Corona Virus in India. - Govt (Before Indian General Election 2024)  @BJP4India @INCIndia @AamAadmiParty @ShivsenaComms @NCPspeaks,en,0,0,0
391,2021-07-21 20:35:50 India Standard Time,miteshtelange,@RahulGandhi No death's due to Corona Virus in India. - Govt (Before Indian General Election 2024)  @BJP4India @INCIndia @AamAadmiParty @ShivsenaComms @NCPspeaks,en,0,0,0
393,2021-07-21 17:45:20 India Standard Time,ckssingh,"@RanaAyyub Record 30,000 new coronavirus cases in India in a day. Chalo Eid manate hain @RanaAyyub  https://t.co/9FLGQeEzHO",en,0,1,1
394,2021-07-21 17:37:20 India Standard Time,dtvnewsdahod,"DAHOD Coronavirus Update: 🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠  ▶️ Date:- 21/07/2021  ▶️ RT-PCR TEST:- 2277, ▶️ Positive:- 1. ▶️ Rapid Test:- 326, ▶️ Positive:- 0. 🛑 Total Test:- 2603. 🛑 Total Positive:- 1.  #coronavirus  #covid_19  #wearmasks😷  #dtvnewsdahod  #dahodcity  #stayhomestaysafe  https://t.co/3nHpT4AUqd",en,0,0,0
395,2021-07-21 17:36:02 India Standard Time,saudiwire,"People who have been inoculated against #coronavirus will only be allowed to enter both public as well as private establishments, starting from Aug. 1",en,0,0,0
399,2021-07-21 16:10:54 India Standard Time,puffthemagedrag,If coronavirus was really man-made it should be called out and we should be getting paid for the 3 years of our wasted-fucking-life! We’re going nowhere and our plans are put on hold because of this stupid virus and it’s so frustratinguggghhhhhhhh,en,1,0,2
400,2021-07-21 15:59:05 India Standard Time,brownandbeauti4,@SwatiIKR Like there is no Corona virus around us.,en,0,0,1
401,2021-07-21 15:54:30 India Standard Time,arun_purohitt,Corona virus be like : #NoMasks MN #SocialDistancing #EidMubarak #BakraLivesMatter #Covid_19 #Corona  https://t.co/QmNqV5nNYX,en,0,0,2
403,2021-07-21 14:32:39 India Standard Time,blamsla,Missing those views badly😕😕 Hope this corona virus will come under control soon and we could go back to the Himalayas soon  ❤️❤️❤️❤️🏔🏔🏔🏔🇳🇵🇳🇵🇳🇵🇳🇵🙏🙏🙏🙏 @ Spiritual Excursion  https://t.co/rJhDIiDEUj.  https://t.co/AEoJVl4rmG,en,0,0,0
404,2021-07-21 13:58:42 India Standard Time,pondy_live,#Covid-19: #Puducherry records 112 new infections. #zerodeath reported today.  #GetVaccinated   #coronavirus  https://t.co/2hdCrnKBf7,en,0,2,4
